subj,dataset_name,metric_name,stimulus,layer,value
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,0,2.304452896118164
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,1,2.507523536682129
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,2,2.494450569152832
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,3,2.5635433197021484
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,4,2.546644687652588
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,5,2.5206921100616455
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,6,2.3140921592712402
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,7,2.453256607055664
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,8,2.6237499713897705
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,9,2.640392303466797
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,10,1.8134183883666992
vit_base_patch16_224,sketch,Entropy,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,11,0.37730443477630615
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,0,2.3058886528015137
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,1,2.522613525390625
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,2,2.5221970081329346
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,3,2.5694146156311035
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,4,2.5189032554626465
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,5,2.520707130432129
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,6,2.3410756587982178
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,7,2.443969249725342
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,8,2.632286548614502
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,9,2.605454683303833
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,10,2.02903413772583
vit_base_patch16_224,sketch,Entropy,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,11,2.361410140991211
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,0,2.305938243865967
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,1,2.4530160427093506
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,2,2.4334325790405273
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,3,2.5284743309020996
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,4,2.4997899532318115
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,5,2.5020689964294434
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,6,2.4070916175842285
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,7,2.548900842666626
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,8,2.6507821083068848
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,9,2.684110403060913
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,10,2.47823429107666
vit_base_patch16_224,sketch,Entropy,0003_ske_dnn_0_airplane_00_airplane-0003-sketch-10.png,11,1.938601016998291
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,0,2.3065717220306396
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,1,2.4436681270599365
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,2,2.416752576828003
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,3,2.5206332206726074
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,4,2.491401195526123
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,5,2.512969493865967
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,6,2.378168821334839
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,7,2.652585029602051
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,8,2.7240147590637207
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,9,2.7114953994750977
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,10,2.5740408897399902
vit_base_patch16_224,sketch,Entropy,0004_ske_dnn_0_airplane_00_airplane-0004-sketch-11.png,11,2.0855870246887207
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,0,2.3086297512054443
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,1,2.471971035003662
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,2,2.444638729095459
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,3,2.5270752906799316
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,4,2.498124122619629
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,5,2.5215396881103516
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,6,2.3662805557250977
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,7,2.559002637863159
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,8,2.6452808380126953
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,9,2.6499669551849365
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,10,0.5912880897521973
vit_base_patch16_224,sketch,Entropy,0005_ske_dnn_0_airplane_00_airplane-0005-sketch-12.png,11,0.018868735060095787
vit_base_patch16_224,sketch,Entropy,0006_ske_dnn_0_airplane_00_airplane-0006-sketch-13.png,0,2.313066244125366
vit_base_patch16_224,sketch,Entropy,0006_ske_dnn_0_airplane_00_airplane-0006-sketch-13.png,1,2.5285098552703857
vit_base_patch16_224,sketch,Entropy,0006_ske_dnn_0_airplane_00_airplane-0006-sketch-13.png,2,2.5579652786254883
vit_base_patch16_224,sketch,Entropy,0006_ske_dnn_0_airplane_00_airplane-0006-sketch-13.png,3,2.589967727661133
vit_base_patch16_224,sketch,Entropy,0006_ske_dnn_0_airplane_00_airplane-0006-sketch-13.png,4,2.526301145553589
