subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,0,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,1,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,2,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,3,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,4,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,5,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,6,0.0625
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,7,0.1111111111111111
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,8,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,9,0.3333333333333333
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,10,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0001_cl_dnn_cr_oven_40_n04111531_14126.png,11,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,0,0.16666666666666666
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,1,0.2
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,2,0.16666666666666666
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,3,0.2
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,4,0.16666666666666666
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,5,0.2
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,6,0.5
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,7,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,8,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,9,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,10,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0002_cl_dnn_cr_bear_40_n02134084_5274.png,11,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,0,0.1
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,1,0.14285714285714285
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,2,0.125
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,3,0.16666666666666666
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,4,0.125
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,5,0.125
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,6,0.125
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,7,0.25
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,8,0.3333333333333333
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,9,0.3333333333333333
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,10,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0003_cl_dnn_cr_cat_40_n02123394_133.png,11,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,0,0.06666666666666667
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,1,0.07142857142857142
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,2,0.06666666666666667
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,3,0.08333333333333333
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,4,0.08333333333333333
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,5,0.16666666666666666
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,6,0.2
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,7,0.25
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,8,0.5
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,9,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,10,1.0
vit_small_patch16_224,colour,Layerwise Reciprocal Rank,0004_cl_dnn_cr_car_40_n02814533_51190.png,11,1.0
