subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,0,2.2241029739379883
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,1,2.434440851211548
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,2,2.452266216278076
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,3,2.381509304046631
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,4,2.3759403228759766
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,5,2.0074732303619385
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,6,1.6251583099365234
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,7,2.3553881645202637
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,8,2.6372647285461426
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,9,2.692704200744629
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,10,2.6999552249908447
vit_small_patch16_224,eidolonII,Entropy,0001_eid_dnn_64-3-10_car_10_n04285008_8113.png,11,1.600939154624939
vit_small_patch16_224,eidolonII,Entropy,0002_eid_dnn_8-3-10_oven_10_n04111531_11848.png,0,2.2086379528045654
vit_small_patch16_224,eidolonII,Entropy,0002_eid_dnn_8-3-10_oven_10_n04111531_11848.png,1,2.4117634296417236
vit_small_patch16_224,eidolonII,Entropy,0002_eid_dnn_8-3-10_oven_10_n04111531_11848.png,2,2.415287733078003
