subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,0,2.2035839557647705
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,1,2.387587547302246
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,2,2.3430330753326416
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,3,2.181717872619629
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,4,1.9225151538848877
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,5,1.667709469795227
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,6,1.0675036907196045
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,7,1.911010503768921
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,8,2.582308769226074
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,9,2.680173635482788
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,10,2.4351301193237305
vit_small_patch16_224,power-equalisation,Entropy,0001_pow_dnn_0_clock_35_n03196217_10246.png,11,0.0008822862291708589
vit_small_patch16_224,power-equalisation,Entropy,0002_pow_dnn_pow_dog_35_n02091467_7264.png,0,2.21555495262146
vit_small_patch16_224,power-equalisation,Entropy,0002_pow_dnn_pow_dog_35_n02091467_7264.png,1,2.4332761764526367
vit_small_patch16_224,power-equalisation,Entropy,0002_pow_dnn_pow_dog_35_n02091467_7264.png,2,2.4339327812194824
vit_small_patch16_224,power-equalisation,Entropy,0002_pow_dnn_pow_dog_35_n02091467_7264.png,3,2.3523130416870117
vit_small_patch16_224,power-equalisation,Entropy,0002_pow_dnn_pow_dog_35_n02091467_7264.png,4,2.377201557159424
vit_small_patch16_224,power-equalisation,Entropy,0002_pow_dnn_pow_dog_35_n02091467_7264.png,5,2.192471504211426
