"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",33,838.797604787331,1024.47442159492,-386.398802393666,772.797604787331,NA,NA,NA,"baseline","response_correct","all_trials","Llama-2-70b-hf",NA
"critical_fit",34,840.743367513273,1032.04675452716,-386.371683756636,772.743367513273,0.0542372740586643,1,0.815847620790068,"auc_entropy","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,837.957137997014,1029.2605250109,-384.978568998507,769.957137997014,2.84046679031769,1,0.0919175080552296,"layer_biggest_change_entropy","response_correct","all_trials","Llama-2-70b-hf",0.367670032220919
"critical_fit",34,840.327437947484,1031.63082496137,-386.163718973742,772.327437947484,0.47016683984782,1,0.49291042443273,"auc_rank_correct","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,839.800260069262,1031.10364708314,-385.900130034631,771.800260069262,0.997344718069257,1,0.317953862499721,"layer_biggest_change_rank_correct","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,840.600952429601,1031.90433944348,-386.3004762148,772.600952429601,0.196652357730727,1,0.65743664444784,"auc_logprob_correct","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,840.034255209747,1031.33764222363,-386.017127604873,772.034255209747,0.763349577584563,1,0.382282309473659,"layer_biggest_change_logprob_correct","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,840.458878549055,1031.76226556294,-386.229439274527,772.458878549055,0.338726238276763,1,0.560565385645199,"auc_logprobdiff_pos","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,840.753420228282,1032.05680724216,-386.376710114141,772.753420228282,0.0441845590490857,1,0.833510615978159,"auc_logprobdiff_neg","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,840.780946139318,1032.0843331532,-386.390473069659,772.780946139318,0.0166586480137312,1,0.89730353782063,"layer_biggest_change_logprobdiff","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
"critical_fit",34,837.743791168093,1029.04717818198,-384.871895584046,769.743791168093,3.05381361923844,1,0.0805478001250259,"auc_boost_pos","response_correct","all_trials","Llama-2-70b-hf",0.367670032220919
"critical_fit",34,835.156130395397,1026.45951740928,-383.578065197699,767.156130395397,5.64147439193414,1,0.0175404505645689,"auc_boost_neg","response_correct","all_trials","Llama-2-70b-hf",0.210485406774827
"critical_fit",34,840.780154390118,1032.083541404,-386.390077195059,772.780154390118,0.0174503972132243,1,0.894905234193396,"layer_argmax_boost","response_correct","all_trials","Llama-2-70b-hf",0.89730353782063
