"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",33,4604.0425882134,4787.43919396668,-2269.0212941067,4538.0425882134,NA,NA,NA,"baseline","xpos_flips","filteredCorrect","Llama-2-70b-hf",NA
"critical_fit",34,4605.97724558517,4794.93132424007,-2268.98862279258,4537.97724558517,0.0653426282260625,1,0.798242696882751,"auc_entropy","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.870810214781183
"critical_fit",34,4606.03985821676,4794.99393687166,-2269.01992910838,4538.03985821676,0.00272999664048257,1,0.958329995246439,"layer_biggest_change_entropy","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.958329995246439
"critical_fit",34,4605.1949891851,4794.14906784,-2268.59749459255,4537.1949891851,0.847599028295008,1,0.357232449504962,"auc_rank_correct","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
"critical_fit",34,4605.31710122383,4794.27117987873,-2268.65855061192,4537.31710122383,0.72548698956507,1,0.394349953743008,"layer_biggest_change_rank_correct","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
"critical_fit",34,4605.26505112087,4794.21912977577,-2268.63252556043,4537.26505112087,0.77753709253011,1,0.377895444381503,"auc_logprob_correct","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
"critical_fit",34,4605.28305533137,4794.23713398627,-2268.64152766569,4537.28305533137,0.75953288202345,1,0.38347474555585,"layer_biggest_change_logprob_correct","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
"critical_fit",34,4605.73494314267,4794.68902179757,-2268.86747157134,4537.73494314267,0.307645070723083,1,0.579128871990742,"auc_logprobdiff_pos","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.868693307986113
"critical_fit",34,4605.43614896575,4794.39022762065,-2268.71807448288,4537.43614896575,0.60643924764554,1,0.436131654956396,"auc_logprobdiff_neg","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
"critical_fit",34,4605.46305981798,4794.41713847288,-2268.73152990899,4537.46305981798,0.579528395413035,1,0.446497234256767,"layer_biggest_change_logprobdiff","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
"critical_fit",34,4605.96317698357,4794.91725563847,-2268.98158849178,4537.96317698357,0.0794112298290202,1,0.778096884769738,"auc_boost_pos","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.870810214781183
"critical_fit",34,4605.86623913032,4794.82031778522,-2268.93311956516,4537.86623913032,0.176349083075365,1,0.674529738532186,"auc_boost_neg","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.870810214781183
"critical_fit",34,4605.46305606862,4794.41713472352,-2268.73152803431,4537.46305606862,0.579532144777659,1,0.446495763684805,"layer_argmax_boost","xpos_flips","filteredCorrect","Llama-2-70b-hf",0.765423830154457
