"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",17,1109.56247756041,1192.28262583343,-537.781238780204,1075.56247756041,NA,NA,NA,"baseline","response_correct","all_trials","Llama-2-7b-hf",NA
"critical_fit",18,1111.32139904244,1198.90743839034,-537.660699521219,1075.32139904244,0.241078517971118,1,0.623428235218817,"auc_entropy","response_correct","all_trials","Llama-2-7b-hf",0.846501671137874
"critical_fit",18,1111.32266621633,1198.90870556423,-537.661333108163,1075.32266621633,0.239811344083137,1,0.624342405206393,"auc_rank_correct","response_correct","all_trials","Llama-2-7b-hf",0.846501671137874
"critical_fit",18,1111.56154091682,1199.14758026472,-537.78077045841,1075.56154091682,0.000936643587465369,1,0.975584846938362,"layer_biggest_change_rank_correct","response_correct","all_trials","Llama-2-7b-hf",0.975584846938362
"critical_fit",18,1096.88385496785,1184.46989431575,-530.441927483923,1060.88385496785,14.6786225925621,1,0.000127484001386527,"auc_logprob_correct","response_correct","all_trials","Llama-2-7b-hf",0.00127484001386527
"critical_fit",18,1111.4862433335,1199.07228268141,-537.743121666752,1075.4862433335,0.0762342269040346,1,0.782467064560665,"layer_biggest_change_logprob_correct","response_correct","all_trials","Llama-2-7b-hf",0.86940784951185
"critical_fit",18,1108.22527433679,1195.81131368469,-536.112637168394,1072.22527433679,3.33720322362001,1,0.0677296407337861,"auc_logprobdiff_pos","response_correct","all_trials","Llama-2-7b-hf",0.22576546911262
"critical_fit",18,1105.29934902257,1192.88538837047,-534.649674511285,1069.29934902257,6.26312853783793,1,0.0123276318011986,"auc_logprobdiff_neg","response_correct","all_trials","Llama-2-7b-hf",0.061638159005993
"critical_fit",18,1110.71811676131,1198.30415610921,-537.359058380656,1074.71811676131,0.844360799095739,1,0.358152551089934,"layer_biggest_change_logprobdiff","response_correct","all_trials","Llama-2-7b-hf",0.716305102179867
"critical_fit",18,1109.76549058044,1197.35152992834,-536.88274529022,1073.76549058044,1.79698697996878,1,0.180077181537266,"auc_boost_pos","response_correct","all_trials","Llama-2-7b-hf",0.450192953843165
"critical_fit",18,1111.38918421063,1198.97522355853,-537.694592105316,1075.38918421063,0.173293349775577,1,0.677201336910299,"auc_boost_neg","response_correct","all_trials","Llama-2-7b-hf",0.846501671137874
"critical_fit",17,1109.56247756041,1192.28262583343,-537.781238780204,1075.56247756041,4.54747350886464e-13,0,NA,"layer_argmax_boost","response_correct","all_trials","Llama-2-7b-hf",NA
