"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",10,1429.87358100077,1478.58449394687,-704.936790500383,1409.87358100077,NA,NA,NA,"baseline","rt","filteredCorrect","Llama-2-70b-hf",NA
"critical_fit",11,1426.58927440591,1480.17127864663,-702.294637202956,1404.58927440591,5.2843065948548,1,0.0215184594235774,"auc_entropy","rt","filteredCorrect","Llama-2-70b-hf",0.032277689135366
"critical_fit",11,1430.30203269976,1483.88403694048,-704.15101634988,1408.30203269976,1.57154830100603,1,0.209982305285909,"layer_biggest_change_entropy","rt","filteredCorrect","Llama-2-70b-hf",0.209982305285909
"critical_fit",11,1425.79873168768,1479.38073592839,-701.899365843839,1403.79873168768,6.07484931308841,1,0.0137119997445526,"auc_rank_correct","rt","filteredCorrect","Llama-2-70b-hf",0.0247903694209256
"critical_fit",11,1425.8926112608,1479.47461550151,-701.946305630398,1403.8926112608,5.98096973997144,1,0.0144610488288732,"layer_biggest_change_rank_correct","rt","filteredCorrect","Llama-2-70b-hf",0.0247903694209256
"critical_fit",11,1427.85371084511,1481.43571508583,-702.926855422555,1405.85371084511,4.01987015565601,1,0.0449671753690459,"auc_logprob_correct","rt","filteredCorrect","Llama-2-70b-hf",0.0539606104428551
"critical_fit",11,1424.44887658686,1478.03088082758,-701.22443829343,1402.44887658686,7.42470441390583,1,0.00643343924853951,"layer_biggest_change_logprob_correct","rt","filteredCorrect","Llama-2-70b-hf",0.0193003177456185
"critical_fit",11,1423.68173864614,1477.26374288686,-700.840869323071,1401.68173864614,8.19184235462444,1,0.00420791691845086,"auc_logprobdiff_pos","rt","filteredCorrect","Llama-2-70b-hf",0.0168316676738034
"critical_fit",11,1425.73257120457,1479.31457544529,-701.866285602287,1403.73257120457,6.14100979619298,1,0.0132081865335581,"auc_logprobdiff_neg","rt","filteredCorrect","Llama-2-70b-hf",0.0247903694209256
"critical_fit",11,1422.59282036915,1476.17482460987,-700.296410184575,1400.59282036915,9.28076063161757,1,0.0023157324742076,"layer_biggest_change_logprobdiff","rt","filteredCorrect","Llama-2-70b-hf",0.0138943948452456
"critical_fit",11,1429.57323516873,1483.15523940945,-703.786617584366,1407.57323516873,2.30034583203519,1,0.129345197088547,"auc_boost_pos","rt","filteredCorrect","Llama-2-70b-hf",0.141103851369324
"critical_fit",11,1427.5966102942,1481.17861453492,-702.7983051471,1405.5966102942,4.27697070656768,1,0.0386321414314004,"auc_boost_neg","rt","filteredCorrect","Llama-2-70b-hf",0.0515095219085339
"critical_fit",11,1421.07747354248,1474.65947778319,-699.538736771239,1399.07747354248,10.7961074582897,1,0.00101713744814422,"layer_argmax_boost","rt","filteredCorrect","Llama-2-70b-hf",0.0122056493777306
