term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr
baseline_fit,18,-745.998227214012,-634.026128148661,390.999113607006,-781.998227214012,,,,baseline,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,
critical_fit,19,-792.405654584281,-674.212883348633,415.20282729214,-830.405654584281,48.4074273702694,1.0,3.4625426174791097e-12,auc_entropy,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,1.0387627852437299e-11
critical_fit,19,-749.534441571533,-631.341670335885,393.767220785766,-787.534441571533,5.53621435752098,1.0,0.0186268344179386,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,0.0223522013015264
critical_fit,19,-836.714694143316,-718.521922907669,437.357347071658,-874.714694143316,92.7164669293049,1.0,6.03493477110656e-22,auc_rank_correct,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,3.62096086266394e-21
critical_fit,19,-769.304805877474,-651.112034641827,403.652402938737,-807.304805877474,25.3065786634629,1.0,4.89037963755013e-07,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,7.33556945632519e-07
critical_fit,19,-779.651264461188,-661.45849322554,408.825632230594,-817.651264461188,35.6530372471763,1.0,2.3577999006816603e-09,auc_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,4.715599801363321e-09
critical_fit,19,-746.580390463078,-628.38761922743,392.290195231539,-784.580390463078,2.58216324906607,1.0,0.108073873433715,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,0.108073873433715
