"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",18,891.991667169142,970.833872833337,-427.995833584571,855.991667169142,NA,NA,NA,"baseline","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",NA
"critical_fit",19,893.368191453669,976.590519654765,-427.684095726835,855.368191453669,0.623475715472409,1,0.429758613282217,"auc_entropy","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,892.846348912749,976.068677113844,-427.423174456374,854.846348912749,1.14531825639301,1,0.284531351403359,"layer_biggest_change_entropy","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.987826608645,977.21015480974,-427.993913304322,855.987826608645,0.00384056049676929,1,0.950584926134692,"auc_rank_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.950584926134692
"critical_fit",19,893.945504529956,977.167832731051,-427.972752264978,855.945504529956,0.04616263918615,1,0.829880428055883,"layer_biggest_change_rank_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.928094315353,977.150422516448,-427.964047157676,855.928094315353,0.0635728537888554,1,0.800935498181361,"auc_logprob_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.568059647748,976.790387848844,-427.784029823874,855.568059647748,0.423607521393251,1,0.515142428141341,"layer_biggest_change_logprob_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.864535877918,977.086864079014,-427.932267938959,855.864535877918,0.127131291223577,1,0.721425156360488,"auc_logprobdiff_pos","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.914488304583,977.136816505678,-427.957244152291,855.914488304583,0.0771788645590732,1,0.781157567104645,"auc_logprobdiff_neg","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.274706144422,976.497034345518,-427.637353072211,855.274706144422,0.71696102471924,1,0.397142560923592,"layer_biggest_change_logprobdiff","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,892.39072178004,975.613049981135,-427.19536089002,854.39072178004,1.60094538910198,1,0.205769286764543,"auc_boost_pos","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.83402834854,977.056356549635,-427.91701417427,855.83402834854,0.157638820602074,1,0.691339766470256,"auc_boost_neg","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
"critical_fit",19,893.446784212588,976.669112413683,-427.723392106294,855.446784212588,0.544882956553693,1,0.460416086272502,"layer_argmax_boost","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-13b-hf",0.905324103333691
