"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",9,2067.87890234044,2116.91914726334,-1024.93945117022,2049.87890234044,NA,NA,NA,"baseline","response_correct","all_trials","Llama-2-70b-hf",NA
"critical_fit",10,2068.86112273546,2123.3502837609,-1024.43056136773,2048.86112273546,1.01777960497793,1,0.313046272666571,"auc_entropy","response_correct","all_trials","Llama-2-70b-hf",0.492520800468331
"critical_fit",10,2068.13987286914,2122.62903389458,-1024.06993643457,2048.13987286914,1.73902947130136,1,0.187261846134337,"layer_biggest_change_entropy","response_correct","all_trials","Llama-2-70b-hf",0.374523692268673
"critical_fit",10,2069.201359141,2123.69052016644,-1024.6006795705,2049.201359141,0.677543199436514,1,0.410434000390276,"auc_rank_correct","response_correct","all_trials","Llama-2-70b-hf",0.492520800468331
"critical_fit",10,2069.13210553645,2123.6212665619,-1024.56605276823,2049.13210553645,0.746796803983216,1,0.387492280412327,"layer_biggest_change_rank_correct","response_correct","all_trials","Llama-2-70b-hf",0.492520800468331
"critical_fit",10,2069.08330081117,2123.57246183662,-1024.54165040559,2049.08330081117,0.795601529263422,1,0.372411702249228,"auc_logprob_correct","response_correct","all_trials","Llama-2-70b-hf",0.492520800468331
"critical_fit",10,2065.7475524512,2120.23671347664,-1022.8737762256,2045.7475524512,4.13134988923775,1,0.0420957590105731,"layer_biggest_change_logprob_correct","response_correct","all_trials","Llama-2-70b-hf",0.191349149463026
"critical_fit",10,2069.86180424988,2124.35096527532,-1024.93090212494,2049.86180424988,0.0170980905604665,1,0.895965429904906,"auc_logprobdiff_pos","response_correct","all_trials","Llama-2-70b-hf",0.895965429904906
"critical_fit",10,2065.96320928988,2120.45237031532,-1022.98160464494,2045.96320928988,3.91569305055668,1,0.0478372873657565,"auc_logprobdiff_neg","response_correct","all_trials","Llama-2-70b-hf",0.191349149463026
"critical_fit",10,2067.74897884082,2122.23813986626,-1023.87448942041,2047.74897884082,2.12992349961769,1,0.144447964895158,"layer_biggest_change_logprobdiff","response_correct","all_trials","Llama-2-70b-hf",0.346675115748379
"critical_fit",10,2058.74822730226,2113.2373883277,-1019.37411365113,2038.74822730226,11.1306750381827,1,0.000849116840150798,"auc_boost_pos","response_correct","all_trials","Llama-2-70b-hf",0.0101894020818096
"critical_fit",10,2066.6508825986,2121.14004362404,-1023.3254412993,2046.6508825986,3.22801974184085,1,0.0723881722656876,"auc_boost_neg","response_correct","all_trials","Llama-2-70b-hf",0.217164516797063
"critical_fit",10,2069.85821378559,2124.34737481103,-1024.92910689279,2049.85821378559,0.020688554850949,1,0.885630633494395,"layer_argmax_boost","response_correct","all_trials","Llama-2-70b-hf",0.895965429904906
