"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",18,1222.63023588905,1311.50188935107,-593.315117944523,1186.63023588905,NA,NA,NA,"baseline","rt","filteredCorrect","Llama-2-7b-hf",NA
"critical_fit",19,1223.5056849139,1317.31465245715,-592.752842456949,1185.5056849139,1.1245509751484,1,0.288940617431333,"auc_entropy","rt","filteredCorrect","Llama-2-7b-hf",0.346728740917599
"critical_fit",19,1221.49565598365,1315.3046235269,-591.747827991824,1183.49565598365,3.13457990539723,1,0.0766481310182114,"layer_biggest_change_entropy","rt","filteredCorrect","Llama-2-7b-hf",0.13139679603122
"critical_fit",19,1216.16409123842,1309.97305878167,-589.082045619208,1178.16409123842,8.46614465063112,1,0.00361817491734406,"auc_rank_correct","rt","filteredCorrect","Llama-2-7b-hf",0.0144726996693762
"critical_fit",19,1215.9624129096,1309.77138045285,-588.9812064548,1177.9624129096,8.66782297944656,1,0.00323877879184817,"layer_biggest_change_rank_correct","rt","filteredCorrect","Llama-2-7b-hf",0.0144726996693762
"critical_fit",19,1214.82006140365,1308.6290289469,-588.410030701827,1176.82006140365,9.81017448539183,1,0.00173549039708882,"auc_logprob_correct","rt","filteredCorrect","Llama-2-7b-hf",0.0144726996693762
"critical_fit",19,1222.57874503652,1316.38771257977,-592.289372518258,1184.57874503652,2.0514908525297,1,0.15205722789079,"layer_biggest_change_logprob_correct","rt","filteredCorrect","Llama-2-7b-hf",0.228085841836184
"critical_fit",19,1220.41789683905,1314.2268643823,-591.208948419525,1182.41789683905,4.2123390499969,1,0.0401309632735872,"auc_logprobdiff_pos","rt","filteredCorrect","Llama-2-7b-hf",0.0802619265471744
"critical_fit",19,1224.31084330295,1318.1198108462,-593.155421651473,1186.31084330295,0.319392586099639,1,0.57197290728319,"auc_logprobdiff_neg","rt","filteredCorrect","Llama-2-7b-hf",0.577200615364816
"critical_fit",19,1220.01202257852,1313.82099012177,-591.006011289261,1182.01202257852,4.61821331052374,1,0.0316341728970543,"layer_biggest_change_logprobdiff","rt","filteredCorrect","Llama-2-7b-hf",0.0802619265471744
"critical_fit",19,1224.31945372653,1318.12842126978,-593.159726863267,1186.31945372653,0.310782162512169,1,0.577200615364816,"auc_boost_pos","rt","filteredCorrect","Llama-2-7b-hf",0.577200615364816
"critical_fit",19,1223.4522851035,1317.26125264675,-592.72614255175,1185.4522851035,1.17795078554582,1,0.277773570030919,"auc_boost_neg","rt","filteredCorrect","Llama-2-7b-hf",0.346728740917599
"critical_fit",19,1220.26255471586,1314.07152225911,-591.131277357929,1182.26255471586,4.36768117318911,1,0.0366268015845124,"layer_argmax_boost","rt","filteredCorrect","Llama-2-7b-hf",0.0802619265471744
