"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",13,899.686192513834,956.627785493531,-436.843096256917,873.686192513834,NA,NA,NA,"baseline","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",NA
"critical_fit",14,901.685978951753,963.00769446835,-436.842989475876,873.685978951753,0.000213562081171403,1,0.988340318807791,"auc_entropy","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.988340318807791
"critical_fit",14,900.912712134843,962.234427651439,-436.456356067421,872.912712134843,0.773480378991394,1,0.379142518068071,"layer_biggest_change_entropy","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.876968359520683
"critical_fit",14,901.683314526029,963.005030042626,-436.841657263014,873.683314526029,0.00287798780516368,1,0.957216504894718,"auc_rank_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.988340318807791
"critical_fit",14,901.659522630325,962.981238146921,-436.829761315162,873.659522630325,0.0266698835092711,1,0.870275017822599,"layer_biggest_change_rank_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.988340318807791
"critical_fit",14,901.053915958782,962.375631475379,-436.526957979391,873.053915958782,0.632276555052044,1,0.426521486230568,"auc_logprob_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.876968359520683
"critical_fit",14,901.606135817564,962.927851334161,-436.803067908782,873.606135817564,0.0800566962700486,1,0.777220592488096,"layer_biggest_change_logprob_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.988340318807791
"critical_fit",14,901.684311567946,963.006027084543,-436.842155783973,873.684311567946,0.00188094588781951,1,0.965406692924103,"auc_logprobdiff_pos","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.988340318807791
"critical_fit",14,898.761218294499,960.082933811095,-435.380609147249,870.761218294499,2.92497421933547,1,0.0872186181590056,"auc_logprobdiff_neg","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.359760381413439
"critical_fit",14,901.085946509719,962.407662026316,-436.54297325486,873.085946509719,0.600246004114979,1,0.438484179760342,"layer_biggest_change_logprobdiff","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.876968359520683
"critical_fit",14,901.369356857201,962.691072373798,-436.6846784286,873.369356857201,0.316835656633202,1,0.573515533927854,"auc_boost_pos","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.983169486733465
"critical_fit",14,898.810747250248,960.132462766845,-435.405373625124,870.810747250248,2.87544526358579,1,0.0899400953533598,"auc_boost_neg","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.359760381413439
"critical_fit",14,898.759111547212,960.080827063809,-435.379555773606,870.759111547212,2.92708096662216,1,0.0871048542457525,"layer_argmax_boost","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-70b-hf",0.359760381413439
