"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",13,-41.619830816628,22.5526247492146,33.809915408314,-67.619830816628,NA,NA,NA,"baseline","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",NA
"critical_fit",14,-41.7682868283952,27.3405114732815,34.8841434141976,-69.7682868283952,2.14845601176724,1,0.142713343990486,"auc_entropy","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-40.2023872557088,28.9064110459679,34.1011936278544,-68.2023872557088,0.582556439080776,1,0.445312019429866,"layer_biggest_change_entropy","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-40.0513012308888,29.0574970707879,34.0256506154444,-68.0513012308888,0.431470414260815,1,0.51126831907246,"auc_rank_correct","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-39.9233200213891,29.1854782802876,33.9616600106945,-67.9233200213891,0.303489204761092,1,0.58170322627033,"layer_biggest_change_rank_correct","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-39.8047355936009,29.3040627080758,33.9023677968005,-67.8047355936009,0.184904776972914,1,0.667191600640402,"auc_logprob_correct","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.800629920768483
"critical_fit",14,-39.6880285429763,29.4207697587004,33.8440142714882,-67.6880285429763,0.0681977263483446,1,0.793979191256242,"layer_biggest_change_logprob_correct","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.866159117734082
"critical_fit",14,-40.0394895297946,29.0693087718821,34.0197447648973,-68.0394895297946,0.419658713166598,1,0.517107388885174,"auc_logprobdiff_pos","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-39.9410455350896,29.1677527665871,33.9705227675448,-67.9410455350896,0.321214718461619,1,0.570878556544061,"auc_logprobdiff_neg","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-40.438085360772,28.6707129409047,34.219042680386,-68.438085360772,0.818254544143983,1,0.36569099080959,"layer_biggest_change_logprobdiff","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-40.0777654330539,29.0310328686228,34.0388827165269,-68.0777654330539,0.457934616425874,1,0.498590818056265,"auc_boost_pos","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-40.2713435230281,28.8374547786486,34.1356717615141,-68.2713435230281,0.651512706400112,1,0.419572366234832,"auc_boost_neg","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.775604301693774
"critical_fit",14,-39.6274205345591,29.4813777671176,33.8137102672796,-67.6274205345591,0.00758971793113972,1,0.93057693316079,"layer_argmax_boost","n_keystrokes_len_norm","filteredCorrect","Llama-2-70b-hf",0.93057693316079
