"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",18,897.130415614621,976.719616435138,-430.56520780731,861.130415614621,NA,NA,NA,"baseline","rt","filteredCorrect","Llama-2-70b-hf",NA
"critical_fit",19,886.582939813258,970.593762901581,-424.291469906629,848.582939813258,12.5474758013631,1,0.0003967418638973,"auc_entropy","rt","filteredCorrect","Llama-2-70b-hf",0.0023804511833838
"critical_fit",19,892.682134816706,976.69295790503,-427.341067408353,854.682134816706,6.448280797915,1,0.0111059759274565,"layer_biggest_change_entropy","rt","filteredCorrect","Llama-2-70b-hf",0.0444239037098259
"critical_fit",19,899.122884709727,983.133707798051,-430.561442354864,861.122884709727,0.00753090489331498,1,0.93084576020718,"auc_rank_correct","rt","filteredCorrect","Llama-2-70b-hf",0.991917353888601
"critical_fit",19,899.130312992293,983.141136080617,-430.565156496146,861.130312992293,0.000102622327744939,1,0.991917353888601,"layer_biggest_change_rank_correct","rt","filteredCorrect","Llama-2-70b-hf",0.991917353888601
"critical_fit",19,898.87474628024,982.885569368564,-430.43737314012,860.87474628024,0.255669334380968,1,0.613111114406347,"auc_logprob_correct","rt","filteredCorrect","Llama-2-70b-hf",0.817481485875129
"critical_fit",19,882.074392156041,966.085215244365,-422.037196078021,844.074392156041,17.0560234585794,1,3.62930718791283e-05,"layer_biggest_change_logprob_correct","rt","filteredCorrect","Llama-2-70b-hf",0.000435516862549539
"critical_fit",19,899.129353888648,983.140176976972,-430.564676944324,861.129353888648,0.00106172597281784,1,0.974006220091197,"auc_logprobdiff_pos","rt","filteredCorrect","Llama-2-70b-hf",0.991917353888601
"critical_fit",19,898.467064179825,982.477887268148,-430.233532089912,860.467064179825,0.663351434796027,1,0.415379248239298,"auc_logprobdiff_neg","rt","filteredCorrect","Llama-2-70b-hf",0.805665657492804
"critical_fit",19,898.555454336245,982.566277424569,-430.277727168122,860.555454336245,0.574961278375781,1,0.448294144256273,"layer_biggest_change_logprobdiff","rt","filteredCorrect","Llama-2-70b-hf",0.805665657492804
"critical_fit",19,898.60837294009,982.619196028414,-430.304186470045,860.60837294009,0.522042674531008,1,0.469971633537469,"auc_boost_pos","rt","filteredCorrect","Llama-2-70b-hf",0.805665657492804
"critical_fit",19,898.823528327689,982.834351416012,-430.411764163844,860.823528327689,0.306887286932124,1,0.579596581388757,"auc_boost_neg","rt","filteredCorrect","Llama-2-70b-hf",0.817481485875129
"critical_fit",19,894.499684665649,978.510507753973,-428.249842332825,856.499684665649,4.63073094897163,1,0.0314041817405269,"layer_argmax_boost","rt","filteredCorrect","Llama-2-70b-hf",0.0942125452215807
