"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",34,1664.03469319096,1852.98877184586,-798.017346595479,1596.03469319096,NA,NA,NA,"baseline","acc_max_time","filteredCorrect","Llama-2-13b-hf",NA
"critical_fit",35,1644.38608325303,1838.89763480954,-787.193041626514,1574.38608325303,21.648609937931,1,3.274472215155e-06,"auc_entropy","acc_max_time","filteredCorrect","Llama-2-13b-hf",9.823416645465e-06
"critical_fit",35,1661.07834495527,1855.58989651178,-795.539172477633,1591.07834495527,4.95634823569162,1,0.0259950474339618,"layer_biggest_change_entropy","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.028358233564322
"critical_fit",35,1647.70155835321,1842.21310990972,-788.850779176604,1577.70155835321,18.3331348377496,1,1.85453402556281e-05,"auc_rank_correct","acc_max_time","filteredCorrect","Llama-2-13b-hf",4.45088166135075e-05
"critical_fit",35,1653.29031537269,1847.8018669292,-791.645157686344,1583.29031537269,12.7443778182712,1,0.000357080907067428,"layer_biggest_change_rank_correct","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.000612138697829876
"critical_fit",35,1651.13591627574,1845.64746783226,-790.567958137872,1581.13591627574,14.8987769152152,1,0.000113436508028464,"auc_logprob_correct","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.000226873016056927
"critical_fit",35,1655.2875812835,1849.79913284001,-792.643790641748,1585.2875812835,10.7471119074619,1,0.00104442183760837,"layer_biggest_change_logprob_correct","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.00156663275641255
"critical_fit",35,1633.05314624828,1827.5646978048,-781.52657312414,1563.05314624828,32.9815469426776,1,9.30377495194509e-09,"auc_logprobdiff_pos","acc_max_time","filteredCorrect","Llama-2-13b-hf",5.58226497116706e-08
"critical_fit",35,1656.25107841007,1850.76262996659,-793.125539205035,1586.25107841007,9.78361478088846,1,0.00176073824637572,"auc_logprobdiff_neg","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.00234765099516763
"critical_fit",35,1656.49359429106,1851.00514584758,-793.246797145532,1586.49359429106,9.5410988998949,1,0.00200921412367614,"layer_biggest_change_logprobdiff","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.00241105694841137
"critical_fit",35,1630.81626929124,1825.32782084776,-780.408134645621,1560.81626929124,35.2184238997161,1,2.94722105235232e-09,"auc_boost_pos","acc_max_time","filteredCorrect","Llama-2-13b-hf",3.53666526282278e-08
"critical_fit",35,1665.90379032911,1860.41534188563,-797.951895164556,1595.90379032911,0.130902861847062,1,0.717497751524508,"auc_boost_neg","acc_max_time","filteredCorrect","Llama-2-13b-hf",0.717497751524508
"critical_fit",35,1637.16658063367,1831.67813219018,-783.583290316834,1567.16658063367,28.8681125572907,1,7.74779768919427e-08,"layer_argmax_boost","acc_max_time","filteredCorrect","Llama-2-13b-hf",3.09911907567771e-07
