"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",9,2082.13221932046,2131.17246424336,-1032.06610966023,2064.13221932046,NA,NA,NA,"baseline","response_correct","all_trials","Llama-2-13b-hf",NA
"critical_fit",10,2083.44917378284,2137.93833480829,-1031.72458689142,2063.44917378284,0.683045537617545,1,0.408539972850998,"auc_entropy","response_correct","all_trials","Llama-2-13b-hf",0.490247967421198
"critical_fit",10,2083.87093491077,2138.36009593621,-1031.93546745539,2063.87093491077,0.261284409691143,1,0.609239118242987,"layer_biggest_change_entropy","response_correct","all_trials","Llama-2-13b-hf",0.656138686705173
"critical_fit",10,2083.10006095825,2137.5892219837,-1031.55003047913,2063.10006095825,1.03215836220943,1,0.309652269057703,"auc_rank_correct","response_correct","all_trials","Llama-2-13b-hf",0.430784900924024
"critical_fit",10,2083.15581717533,2137.64497820077,-1031.57790858766,2063.15581717533,0.976402145135125,1,0.323088675693018,"layer_biggest_change_rank_correct","response_correct","all_trials","Llama-2-13b-hf",0.430784900924024
"critical_fit",10,2080.244977237,2134.73413826244,-1030.1224886185,2060.244977237,3.88724208346684,1,0.0486542579912989,"auc_logprob_correct","response_correct","all_trials","Llama-2-13b-hf",0.0834072994136553
"critical_fit",10,2076.68474241,2131.17390343545,-1028.342371205,2056.68474241,7.44747691045905,1,0.00635254364745815,"layer_biggest_change_logprob_correct","response_correct","all_trials","Llama-2-13b-hf",0.0152461047538996
"critical_fit",10,2078.07939015799,2132.56855118343,-1029.03969507899,2058.07939015799,6.05282916247415,1,0.0138840334910976,"auc_logprobdiff_pos","response_correct","all_trials","Llama-2-13b-hf",0.0277680669821952
"critical_fit",10,2054.21748602268,2108.70664704812,-1017.10874301134,2034.21748602268,29.9147332977866,1,4.51469175486028e-08,"auc_logprobdiff_neg","response_correct","all_trials","Llama-2-13b-hf",2.70881505291617e-07
"critical_fit",10,2066.18316163203,2120.67232265748,-1023.09158081602,2046.18316163203,17.9490576884291,1,2.26896721099524e-05,"layer_biggest_change_logprobdiff","response_correct","all_trials","Llama-2-13b-hf",9.07586884398095e-05
"critical_fit",10,2069.95975663297,2124.44891765841,-1024.97987831648,2049.95975663297,14.172462687493,1,0.000166793778867935,"auc_boost_pos","response_correct","all_trials","Llama-2-13b-hf",0.000500381336603804
"critical_fit",10,2052.38403596976,2106.8731969952,-1016.19201798488,2032.38403596976,31.748183350707,1,1.75513354907589e-08,"auc_boost_neg","response_correct","all_trials","Llama-2-13b-hf",2.10616025889107e-07
"critical_fit",10,2083.93397125244,2138.42313227789,-1031.96698562622,2063.93397125244,0.198248068018984,1,0.656138686705173,"layer_argmax_boost","response_correct","all_trials","Llama-2-13b-hf",0.656138686705173
