"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",18,891.574165381384,970.41637104558,-427.787082690692,855.574165381384,NA,NA,NA,"baseline","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",NA
"critical_fit",19,893.545259140647,976.767587341743,-427.772629570324,855.545259140647,0.0289062407365464,1,0.864995702297089,"auc_entropy","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.943631675233188
"critical_fit",19,893.045991527388,976.268319728483,-427.522995763694,855.045991527388,0.528173853996122,1,0.467375622558214,"layer_biggest_change_entropy","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,892.954470489735,976.17679869083,-427.477235244868,854.954470489735,0.619694891648692,1,0.431160688712991,"auc_rank_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,892.895502721458,976.117830922554,-427.447751360729,854.895502721458,0.678662659925408,1,0.410047613035912,"layer_biggest_change_rank_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,893.569422559239,976.791750760335,-427.78471127962,855.569422559239,0.00474282214463528,1,0.945094570576032,"auc_logprob_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.945094570576032
"critical_fit",19,893.155005949892,976.377334150987,-427.577502974946,855.155005949892,0.419159431492062,1,0.517356769840646,"layer_biggest_change_logprob_correct","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,888.670382161262,971.892710362357,-425.335191080631,850.670382161262,4.90378322012191,1,0.0267979252375932,"auc_logprobdiff_pos","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.321575102851118
"critical_fit",19,892.287925856153,975.510254057248,-427.143962928076,854.287925856153,1.28623952523094,1,0.256742116516596,"auc_logprobdiff_neg","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,893.54102322308,976.763351424176,-427.77051161154,855.54102322308,0.0331421583033489,1,0.855543582398596,"layer_biggest_change_logprobdiff","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.943631675233188
"critical_fit",19,893.008527812196,976.230856013292,-427.504263906098,855.008527812196,0.565637569187402,1,0.45199765639338,"auc_boost_pos","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,891.410124071942,974.632452273037,-426.705062035971,853.410124071942,2.16404130944204,1,0.141272705128987,"auc_boost_neg","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.776035154760968
"critical_fit",19,893.340261371536,976.562589572632,-427.670130685768,855.340261371536,0.233904009847606,1,0.62864405270761,"layer_argmax_boost","time_stroke_after_last_empty_trial","filteredCorrect","Llama-2-7b-hf",0.838192070276813
