"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",17,2197.3691309857,2294.02608302668,-1081.68456549285,2163.3691309857,NA,NA,NA,"baseline","response_correct_gpt4","all_trials","Llama-2-13b-hf",NA
"critical_fit",18,2199.25804004349,2301.60069514571,-1081.62902002174,2163.25804004349,0.111090942207738,1,0.738905515732543,"auc_entropy","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.738905515732543
"critical_fit",18,2198.84140588583,2301.18406098805,-1081.42070294292,2162.84140588583,0.527725099863801,1,0.467564848025558,"layer_biggest_change_entropy","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.663867732178109
"critical_fit",18,2197.85685697266,2300.19951207488,-1080.92842848633,2161.85685697266,1.51227401303368,1,0.218792419814745,"auc_rank_correct","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.437584839629489
"critical_fit",18,2198.90972303693,2301.25237813916,-1081.45486151847,2162.90972303693,0.459407948761964,1,0.497900799133582,"layer_biggest_change_rank_correct","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.663867732178109
"critical_fit",18,2199.22893308422,2301.57158818644,-1081.61446654211,2163.22893308422,0.14019790148086,1,0.708084350677271,"auc_logprob_correct","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.738905515732543
"critical_fit",18,2190.72749961877,2293.070154721,-1077.36374980939,2154.72749961877,8.64163136692332,1,0.0032856708645912,"layer_biggest_change_logprob_correct","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.0394280503750944
"critical_fit",18,2197.24874386958,2299.5913989718,-1080.62437193479,2161.24874386958,2.12038711611558,1,0.145349801578289,"auc_logprobdiff_pos","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.437584839629489
"critical_fit",18,2193.99233798613,2296.33499308835,-1078.99616899306,2157.99233798613,5.37679299957153,1,0.0204063562527368,"auc_logprobdiff_neg","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.122438137516421
"critical_fit",18,2199.05092356446,2301.39357866668,-1081.52546178223,2163.05092356446,0.318207421239094,1,0.572686915756938,"layer_biggest_change_logprobdiff","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.687224298908325
"critical_fit",18,2198.81285386057,2301.1555089628,-1081.40642693029,2162.81285386057,0.556277125122051,1,0.455764146633075,"auc_boost_pos","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.663867732178109
"critical_fit",18,2197.77267734312,2300.11533244534,-1080.88633867156,2161.77267734312,1.59645364257403,1,0.206406506192665,"auc_boost_neg","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.437584839629489
"critical_fit",18,2197.60841050615,2299.95106560837,-1080.80420525307,2161.60841050615,1.7607204795504,1,0.184534674828232,"layer_argmax_boost","response_correct_gpt4","all_trials","Llama-2-13b-hf",0.437584839629489
