"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",17,2242.59468805136,2339.25164009235,-1104.29734402568,2208.59468805136,NA,NA,NA,"baseline","response_correct_strict","all_trials","Llama-2-13b-hf",NA
"critical_fit",18,2241.03058748317,2343.37324258539,-1102.51529374158,2205.03058748317,3.56410056819686,1,0.0590417180504261,"auc_entropy","response_correct_strict","all_trials","Llama-2-13b-hf",0.0708500616605113
"critical_fit",18,2240.67905488747,2343.02170998969,-1102.33952744373,2204.67905488747,3.91563316389465,1,0.04783899172866,"layer_biggest_change_entropy","response_correct_strict","all_trials","Llama-2-13b-hf",0.06378532230488
"critical_fit",18,2233.51802311292,2335.86067821514,-1098.75901155646,2197.51802311292,11.0766649384427,1,0.000874208902875215,"auc_rank_correct","response_correct_strict","all_trials","Llama-2-13b-hf",0.00287932666254529
"critical_fit",18,2240.18727583853,2342.52993094075,-1102.09363791926,2204.18727583853,4.40741221283315,1,0.0357830842538876,"layer_biggest_change_rank_correct","response_correct_strict","all_trials","Llama-2-13b-hf",0.0536746263808313
"critical_fit",18,2233.69108815588,2336.0337432581,-1098.84554407794,2197.69108815588,10.9035998954832,1,0.000959775554181765,"auc_logprob_correct","response_correct_strict","all_trials","Llama-2-13b-hf",0.00287932666254529
"critical_fit",18,2213.95007098695,2316.29272608917,-1088.97503549347,2177.95007098695,30.6446170644153,1,3.09885128673961e-08,"layer_biggest_change_logprob_correct","response_correct_strict","all_trials","Llama-2-13b-hf",3.71862154408753e-07
"critical_fit",18,2227.99449250109,2330.33714760331,-1095.99724625054,2191.99449250109,16.6001955502734,1,4.614626314524e-05,"auc_logprobdiff_pos","response_correct_strict","all_trials","Llama-2-13b-hf",0.00027687757887144
"critical_fit",18,2240.1480400477,2342.49069514992,-1102.07402002385,2204.1480400477,4.44664800366127,1,0.034969823075246,"auc_logprobdiff_neg","response_correct_strict","all_trials","Llama-2-13b-hf",0.0536746263808313
"critical_fit",18,2235.38488114337,2337.72753624559,-1099.69244057168,2199.38488114337,9.20980690799661,1,0.00240722081969983,"layer_biggest_change_logprobdiff","response_correct_strict","all_trials","Llama-2-13b-hf",0.0057773299672796
"critical_fit",18,2244.09092406418,2346.4335791664,-1104.04546203209,2208.09092406418,0.503763987185721,1,0.477850911321089,"auc_boost_pos","response_correct_strict","all_trials","Llama-2-13b-hf",0.477850911321089
"critical_fit",18,2243.2673596693,2345.61001477152,-1103.63367983465,2207.2673596693,1.32732838206175,1,0.249281058032838,"auc_boost_neg","response_correct_strict","all_trials","Llama-2-13b-hf",0.27194297239946
"critical_fit",18,2237.50974484515,2339.85239994737,-1100.75487242257,2201.50974484515,7.08494320621412,1,0.00777342829113155,"layer_argmax_boost","response_correct_strict","all_trials","Llama-2-13b-hf",0.0155468565822631
