"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",33,4624.91516072885,4808.31176648213,-2279.45758036442,4558.91516072885,NA,NA,NA,"baseline","xpos_flips","filteredCorrect","Llama-2-7b-hf",NA
"critical_fit",34,4624.20028407084,4813.15436272574,-2278.10014203542,4556.20028407084,2.71487665801124,1,0.0994166549003278,"auc_entropy","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.119299985880393
"critical_fit",34,4620.24723456345,4809.20131321835,-2276.12361728173,4552.24723456345,6.66792616539624,1,0.00981633469231125,"layer_biggest_change_entropy","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.0168280023296764
"critical_fit",34,4621.12519277365,4810.07927142855,-2276.56259638682,4553.12519277365,5.78996795519743,1,0.0161178829825192,"auc_rank_correct","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.0241768244737788
"critical_fit",34,4618.75050068627,4807.70457934118,-2275.37525034314,4550.75050068627,8.164660042572,1,0.00427144794357487,"layer_biggest_change_rank_correct","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.0102514750645797
"critical_fit",34,4619.80663634019,4808.76071499509,-2275.90331817009,4551.80663634019,7.10852438865822,1,0.00767182363806452,"auc_logprob_correct","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.015343647276129
"critical_fit",34,4604.76855773367,4793.72263638857,-2268.38427886683,4536.76855773367,22.146602995178,1,2.52602543084149e-06,"layer_biggest_change_logprob_correct","xpos_flips","filteredCorrect","Llama-2-7b-hf",3.03123051700979e-05
"critical_fit",34,4615.4345878499,4804.3886665048,-2273.71729392495,4547.4345878499,11.4805728789452,1,0.000703274487685139,"auc_logprobdiff_pos","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.00281309795074056
"critical_fit",34,4621.99923729415,4810.95331594905,-2276.99961864707,4553.99923729415,4.91592343469893,1,0.0266102348257615,"auc_logprobdiff_neg","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.0354803131010153
"critical_fit",34,4625.68582909838,4814.63990775329,-2278.84291454919,4557.68582909838,1.22933163046309,1,0.26753705940989,"layer_biggest_change_logprobdiff","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.291858610265335
"critical_fit",34,4608.47657345931,4797.43065211421,-2270.23828672966,4540.47657345931,18.4385872695348,1,1.75468544347095e-05,"auc_boost_pos","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.000105281126608257
"critical_fit",34,4616.53990855242,4805.49398720732,-2274.26995427621,4548.53990855242,10.37525217643,1,0.00127715701477236,"auc_boost_neg","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.00383147104431709
"critical_fit",34,4626.77979487365,4815.73387352855,-2279.38989743682,4558.77979487365,0.135365855197051,1,0.712932148275162,"layer_argmax_boost","xpos_flips","filteredCorrect","Llama-2-7b-hf",0.712932148275162
