"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",18,1225.30594354486,1314.17759700689,-594.652971772432,1189.30594354486,NA,NA,NA,"baseline","rt","filteredCorrect","Llama-2-13b-hf",NA
"critical_fit",19,1226.65889063863,1320.46785818188,-594.329445319314,1188.65889063863,0.647052906236468,1,0.421168317227436,"auc_entropy","rt","filteredCorrect","Llama-2-13b-hf",0.477488203306572
"critical_fit",19,1221.2395783685,1315.04854591175,-591.619789184248,1183.2395783685,6.06636517636912,1,0.0137780214139677,"layer_biggest_change_entropy","rt","filteredCorrect","Llama-2-13b-hf",0.0410880668252611
"critical_fit",19,1221.6219162979,1315.43088384115,-591.810958148949,1183.6219162979,5.6840272469658,1,0.0171200278438588,"auc_rank_correct","rt","filteredCorrect","Llama-2-13b-hf",0.0410880668252611
"critical_fit",19,1222.3885685812,1316.19753612445,-592.194284290599,1184.3885685812,4.91737496366568,1,0.0265878855029845,"layer_biggest_change_rank_correct","rt","filteredCorrect","Llama-2-13b-hf",0.0531757710059689
"critical_fit",19,1219.87483307563,1313.68380061888,-590.937416537817,1181.87483307563,7.43111046923059,1,0.00641057704178788,"auc_logprob_correct","rt","filteredCorrect","Llama-2-13b-hf",0.0410880668252611
"critical_fit",19,1224.79536240428,1318.60432994753,-593.39768120214,1186.79536240428,2.51058114058424,1,0.113084223003862,"layer_biggest_change_logprob_correct","rt","filteredCorrect","Llama-2-13b-hf",0.186678051175328
"critical_fit",19,1221.34231167464,1315.15127921789,-591.671155837321,1183.34231167464,5.96363187022257,1,0.0146039277797746,"auc_logprobdiff_pos","rt","filteredCorrect","Llama-2-13b-hf",0.0410880668252611
"critical_fit",19,1224.94556559687,1318.75453314012,-593.472782798434,1186.94556559687,2.36037794799563,1,0.124452034116885,"auc_logprobdiff_neg","rt","filteredCorrect","Llama-2-13b-hf",0.186678051175328
"critical_fit",19,1225.74960482456,1319.55857236781,-593.874802412281,1187.74960482456,1.55633872030216,1,0.212202108246897,"layer_biggest_change_logprobdiff","rt","filteredCorrect","Llama-2-13b-hf",0.282936144329197
"critical_fit",19,1226.80134890266,1320.61031644591,-594.40067445133,1188.80134890266,0.504594642203301,1,0.477488203306572,"auc_boost_pos","rt","filteredCorrect","Llama-2-13b-hf",0.477488203306572
"critical_fit",19,1226.75887767749,1320.56784522074,-594.379438838745,1188.75887767749,0.547065867373931,1,0.459519063651681,"auc_boost_neg","rt","filteredCorrect","Llama-2-13b-hf",0.477488203306572
"critical_fit",19,1221.50198747755,1315.3109550208,-591.750993738774,1183.50198747755,5.80395606731599,1,0.0159901579840249,"layer_argmax_boost","rt","filteredCorrect","Llama-2-13b-hf",0.0410880668252611
