"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",17,2153.47496668555,2237.40930606635,-1059.73748334278,2119.47496668555,NA,NA,NA,"baseline","n_backspace","filteredCorrect","Llama-2-13b-hf",NA
"critical_fit",18,2152.49037727084,2241.36203073286,-1058.24518863542,2116.49037727084,2.98458941471517,1,0.0840606038422516,"auc_entropy","n_backspace","filteredCorrect","Llama-2-13b-hf",0.112279648930678
"critical_fit",18,2153.46170979633,2242.33336325835,-1058.73085489816,2117.46170979633,2.01325688922498,1,0.155930260283084,"layer_biggest_change_entropy","n_backspace","filteredCorrect","Llama-2-13b-hf",0.170105738490638
"critical_fit",18,2141.52290875067,2230.39456221269,-1052.76145437533,2105.52290875067,13.9520579348846,1,0.000187532250712003,"auc_rank_correct","n_backspace","filteredCorrect","Llama-2-13b-hf",0.00112131583634618
"critical_fit",18,2145.54543363885,2234.41708710087,-1054.77271681942,2109.54543363885,9.92953304670391,1,0.00162647790698638,"layer_biggest_change_rank_correct","n_backspace","filteredCorrect","Llama-2-13b-hf",0.0039035469767673
"critical_fit",18,2137.22271447348,2226.0943679355,-1050.61135723674,2101.22271447348,18.2522522120767,1,1.93497024409247e-05,"auc_logprob_correct","n_backspace","filteredCorrect","Llama-2-13b-hf",0.000232196429291096
"critical_fit",18,2144.46993369485,2233.34158715688,-1054.23496684743,2108.46993369485,11.0050329907017,1,0.00090864815324704,"layer_biggest_change_logprob_correct","n_backspace","filteredCorrect","Llama-2-13b-hf",0.00272594445974112
"critical_fit",18,2142.27750780875,2231.14916127078,-1053.13875390438,2106.27750780875,13.1974588767985,1,0.000280328959086544,"auc_logprobdiff_pos","n_backspace","filteredCorrect","Llama-2-13b-hf",0.00112131583634618
"critical_fit",18,2153.61952659396,2242.49118005598,-1058.80976329698,2117.61952659396,1.85544009159366,1,0.173152002866144,"auc_logprobdiff_neg","n_backspace","filteredCorrect","Llama-2-13b-hf",0.173152002866144
"critical_fit",18,2149.72981531583,2238.60146877785,-1056.86490765791,2113.72981531583,5.74515136972559,1,0.016534230684452,"layer_biggest_change_logprobdiff","n_backspace","filteredCorrect","Llama-2-13b-hf",0.0283443954590606
"critical_fit",18,2152.49324662994,2241.36490009197,-1058.24662331497,2116.49324662994,2.98172005561173,1,0.0842097366980087,"auc_boost_pos","n_backspace","filteredCorrect","Llama-2-13b-hf",0.112279648930678
"critical_fit",18,2152.99561615388,2241.8672696159,-1058.49780807694,2116.99561615388,2.47935053167384,1,0.115349875737744,"auc_boost_neg","n_backspace","filteredCorrect","Llama-2-13b-hf",0.138419850885293
"critical_fit",18,2148.28237108492,2237.15402454694,-1056.14118554246,2112.28237108492,7.19259560063483,1,0.00732050129854183,"layer_argmax_boost","n_backspace","filteredCorrect","Llama-2-13b-hf",0.0146410025970837
