"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",34,1682.7773466275,1871.7314252824,-807.388673313748,1614.7773466275,NA,NA,NA,"baseline","acc_max_time","filteredCorrect","Llama-2-7b-hf",NA
"critical_fit",35,1676.62447195872,1871.13602351524,-803.312235979362,1606.62447195872,8.15287466877294,1,0.00429929556732624,"auc_entropy","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.00573239408976832
"critical_fit",35,1672.06799149682,1866.57954305334,-801.033995748411,1602.06799149682,12.7093551306741,1,0.00036383086980032,"layer_biggest_change_entropy","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.000672745600009345
"critical_fit",35,1673.5002264869,1868.01177804342,-801.75011324345,1603.5002264869,11.2771201405965,1,0.000784681881267433,"auc_rank_correct","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.00117702282190115
"critical_fit",35,1667.19791041947,1861.70946197599,-798.598955209736,1597.19791041947,17.5794362080253,1,2.75551999045209e-05,"layer_biggest_change_rank_correct","acc_max_time","filteredCorrect","Llama-2-7b-hf",6.613247977085e-05
"critical_fit",35,1672.2094734377,1866.72102499422,-801.104736718851,1602.2094734377,12.5678731897945,1,0.000392434933338785,"auc_logprob_correct","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.000672745600009345
"critical_fit",35,1630.94874548745,1825.46029704397,-780.474372743725,1560.94874548745,53.8286011400455,1,2.18764816933864e-13,"layer_biggest_change_logprob_correct","acc_max_time","filteredCorrect","Llama-2-7b-hf",2.62517780320637e-12
"critical_fit",35,1659.76276206169,1854.2743136182,-794.881381030843,1589.76276206169,25.0145845658103,1,5.68982914874162e-07,"auc_logprobdiff_pos","acc_max_time","filteredCorrect","Llama-2-7b-hf",1.70694874462249e-06
"critical_fit",35,1678.91884474731,1873.43039630383,-804.459422373657,1608.91884474731,5.85850188018298,1,0.0155019831165865,"auc_logprobdiff_neg","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.0186023797399038
"critical_fit",35,1683.14429616506,1877.65584772157,-806.572148082528,1613.14429616506,1.63305046244113,1,0.201281645390956,"layer_biggest_change_logprobdiff","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.219579976790134
"critical_fit",35,1639.5412003757,1834.05275193221,-784.770600187849,1569.5412003757,45.2361462517977,1,1.74651639977181e-11,"auc_boost_pos","acc_max_time","filteredCorrect","Llama-2-7b-hf",1.04790983986309e-10
"critical_fit",35,1655.00486422764,1849.51641578415,-792.502432113818,1585.00486422764,29.7724823998606,1,4.85839236011697e-08,"auc_boost_neg","acc_max_time","filteredCorrect","Llama-2-7b-hf",1.94335694404679e-07
"critical_fit",35,1684.72737974516,1879.23893130168,-807.36368987258,1614.72737974516,0.0499668823365482,1,0.823120910963852,"layer_argmax_boost","acc_max_time","filteredCorrect","Llama-2-7b-hf",0.823120910963852
