term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr
baseline_fit,55,-607.969431782964,-288.333164868979,358.984715891482,-717.969431782964,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,
critical_fit,56,-664.478395677037,-339.030560273707,388.239197838519,-776.478395677037,58.5089638940735,1.0,2.0236683105619102e-14,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,1.21420098633715e-13
critical_fit,56,-607.486396052495,-282.038560649165,359.743198026247,-719.486396052495,1.51696426953106,1.0,0.218079468404304,layer_biggest_change_entropy,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,0.607934936424058
critical_fit,56,-606.118424260265,-280.670588856935,359.059212130132,-718.118424260265,0.148992477300908,1.0,0.699500048264143,auc_rank_correct,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,0.839400057916971
critical_fit,56,-606.498368721831,-281.050533318501,359.249184360915,-718.498368721831,0.528936938867105,1.0,0.467054135608313,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,0.70058120341247
critical_fit,56,-605.976876890166,-280.529041486836,358.988438445083,-717.976876890166,0.0074451072017609,1.0,0.931239834737369,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,0.931239834737369
critical_fit,56,-607.026138682692,-281.578303279362,359.513069341346,-719.026138682692,1.05670689972851,1.0,0.303967468212029,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,0.607934936424058
