"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",34,1445.21326350721,1634.16734216211,-688.606631753605,1377.21326350721,NA,NA,NA,"baseline","RT","filteredCorrect","Llama-2-13b-hf",NA
"critical_fit",35,1409.03718596601,1603.54873752252,-669.518592983003,1339.03718596601,38.1760775412035,1,6.46400607662662e-10,"auc_entropy","RT","filteredCorrect","Llama-2-13b-hf",1.93920182298799e-09
"critical_fit",35,1436.79732876105,1631.30888031757,-683.398664380525,1366.79732876105,10.4159347461605,1,0.0012493260349025,"layer_biggest_change_entropy","RT","filteredCorrect","Llama-2-13b-hf",0.00136290112898454
"critical_fit",35,1415.35756271887,1609.86911427538,-672.678781359433,1345.35756271887,31.8557007883442,1,1.66061568212973e-08,"auc_rank_correct","RT","filteredCorrect","Llama-2-13b-hf",3.98547763711136e-08
"critical_fit",35,1424.14732219056,1618.65887374707,-677.073661095279,1354.14732219056,23.0659413166525,1,1.56539191127678e-06,"layer_biggest_change_rank_correct","RT","filteredCorrect","Llama-2-13b-hf",2.6835289907602e-06
"critical_fit",35,1421.48390734255,1615.99545889907,-675.741953671275,1351.48390734255,25.72935616466,1,3.92806290783406e-07,"auc_logprob_correct","RT","filteredCorrect","Llama-2-13b-hf",7.85612581566812e-07
"critical_fit",35,1428.51352044517,1623.02507200168,-679.256760222583,1358.51352044517,18.6997430620443,1,1.53003102698961e-05,"layer_biggest_change_logprob_correct","RT","filteredCorrect","Llama-2-13b-hf",2.29504654048442e-05
"critical_fit",35,1393.06496090082,1587.57651245733,-661.532480450408,1323.06496090082,54.1483026063952,1,1.85914408602757e-13,"auc_logprobdiff_pos","RT","filteredCorrect","Llama-2-13b-hf",1.11548645161654e-12
"critical_fit",35,1431.80265775208,1626.3142093086,-680.901328876042,1361.80265775208,15.4106057551271,1,8.65014406053105e-05,"auc_logprobdiff_neg","RT","filteredCorrect","Llama-2-13b-hf",0.000115335254140414
"critical_fit",35,1434.14998544865,1628.66153700517,-682.074992724325,1364.14998544865,13.0632780585604,1,0.000301141927729718,"layer_biggest_change_logprobdiff","RT","filteredCorrect","Llama-2-13b-hf",0.000361370313275662
"critical_fit",35,1390.32638282128,1584.8379343778,-660.16319141064,1320.32638282128,56.8868806859311,1,4.61615127722608e-14,"auc_boost_pos","RT","filteredCorrect","Llama-2-13b-hf",5.5393815326713e-13
"critical_fit",35,1447.15287525293,1641.66442680945,-688.576437626466,1377.15287525293,0.060388254278223,1,0.805883337880805,"auc_boost_neg","RT","filteredCorrect","Llama-2-13b-hf",0.805883337880805
"critical_fit",35,1395.88470206956,1590.39625362608,-662.942351034782,1325.88470206956,51.3285614376457,1,7.81305973206251e-13,"layer_argmax_boost","RT","filteredCorrect","Llama-2-13b-hf",3.125223892825e-12
