"term","npar","AIC","BIC","logLik","deviance","statistic","df","p.value","iv","dv","data_subset","file_prefix","p_fdr"
"baseline_fit",10,1432.16697467742,1480.87788762352,-706.083487338709,1412.16697467742,NA,NA,NA,"baseline","rt","filteredCorrect","Llama-2-13b-hf",NA
"critical_fit",11,1419.94292695662,1473.52493119733,-698.971463478308,1397.94292695662,14.2240477208015,1,0.000162283345606757,"auc_entropy","rt","filteredCorrect","Llama-2-13b-hf",0.000761295527372693
"critical_fit",11,1434.03309486687,1487.61509910759,-706.016547433437,1412.03309486687,0.133879810545068,1,0.714442754944387,"layer_biggest_change_entropy","rt","filteredCorrect","Llama-2-13b-hf",0.714442754944387
"critical_fit",11,1420.24269351966,1473.82469776038,-699.121346759832,1398.24269351966,13.9242811577549,1,0.000190323881843173,"auc_rank_correct","rt","filteredCorrect","Llama-2-13b-hf",0.000761295527372693
"critical_fit",11,1416.57603707293,1470.15804131365,-697.288018536467,1394.57603707293,17.5909376044838,1,2.73890450633841e-05,"layer_biggest_change_rank_correct","rt","filteredCorrect","Llama-2-13b-hf",0.000328668540760609
"critical_fit",11,1422.86100791119,1476.4430121519,-700.430503955594,1400.86100791119,11.305966766231,1,0.000772584107969329,"auc_logprob_correct","rt","filteredCorrect","Llama-2-13b-hf",0.00231775232390799
"critical_fit",11,1430.0411617294,1483.62316597012,-704.0205808647,1408.0411617294,4.12581294801726,1,0.0422337242625033,"layer_biggest_change_logprob_correct","rt","filteredCorrect","Llama-2-13b-hf",0.063350586393755
"critical_fit",11,1424.07200902871,1477.65401326943,-701.036004514355,1402.07200902871,10.094965648708,1,0.00148674932427574,"auc_logprobdiff_pos","rt","filteredCorrect","Llama-2-13b-hf",0.00356819837826177
"critical_fit",11,1430.02496046156,1483.60696470228,-704.012480230782,1408.02496046156,4.14201421585494,1,0.0418313664739242,"auc_logprobdiff_neg","rt","filteredCorrect","Llama-2-13b-hf",0.063350586393755
"critical_fit",11,1430.27281575901,1483.85481999972,-704.136407879503,1408.27281575901,3.8941589184119,1,0.0484542952558677,"layer_biggest_change_logprobdiff","rt","filteredCorrect","Llama-2-13b-hf",0.0646057270078236
"critical_fit",11,1433.83036788815,1487.41237212887,-705.915183944075,1411.83036788815,0.336606789268899,1,0.561794426627502,"auc_boost_pos","rt","filteredCorrect","Llama-2-13b-hf",0.612866647230003
"critical_fit",11,1429.06964538839,1482.6516496291,-703.534822694194,1407.06964538839,5.09732928903054,1,0.0239627113313687,"auc_boost_neg","rt","filteredCorrect","Llama-2-13b-hf",0.0479254226627374
"critical_fit",11,1432.7674214004,1486.34942564112,-705.383710700203,1410.7674214004,1.39955327701318,1,0.236798380932319,"layer_argmax_boost","rt","filteredCorrect","Llama-2-13b-hf",0.284158057118783
