subj,dataset_name,metric_name,stimulus,layer,value
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,0,0.14285714285714285
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,1,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,2,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,3,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,4,0.25
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,5,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,6,0.25
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,7,0.3333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,8,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,9,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,10,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0001_ps_dnn_30_truck_10_n03417042_14861.png,11,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,0,0.09090909090909091
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,1,0.1
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,2,0.09090909090909091
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,3,0.09090909090909091
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,4,0.1
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,5,0.16666666666666666
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,6,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,7,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,8,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,9,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,10,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0002_ps_dnn_0_keyboard_10_n03085013_25476.png,11,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,0,0.08333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,1,0.16666666666666666
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,2,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,3,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,4,0.16666666666666666
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,5,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,6,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,7,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,8,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,9,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,10,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0003_ps_dnn_0_elephant_10_n02504013_3087.png,11,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,0,0.16666666666666666
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,1,0.08333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,2,0.08333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,3,0.08333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,4,0.1111111111111111
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,5,0.16666666666666666
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,6,0.3333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,7,0.3333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,8,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,9,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,10,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0004_ps_dnn_30_cat_10_n02123394_4633.png,11,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,0,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,1,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,2,0.14285714285714285
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,3,0.16666666666666666
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,4,0.125
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,5,0.1
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,6,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,7,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,8,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,9,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,10,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0005_ps_dnn_120_knife_10_n03041632_48151.png,11,0.14285714285714285
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,0,0.3333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,1,0.3333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,2,0.3333333333333333
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,3,0.25
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,4,0.2
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,5,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,6,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,7,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,8,0.5
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,9,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,10,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0006_ps_dnn_60_bicycle_10_n02835271_1075.png,11,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0007_ps_dnn_180_bear_10_n02134084_10289.png,0,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0007_ps_dnn_180_bear_10_n02134084_10289.png,1,1.0
vit_base_patch16_224,phase-scrambling,Layerwise Reciprocal Rank,0007_ps_dnn_180_bear_10_n02134084_10289.png,2,0.5
