"subject_nr","correct","Typicality","group","Exemplar","MAD","AUC","RT","acc_max_time","xpos_flips"
1021,1,"Atypical","touch","Pinguin",205.019709169531,122584,1560,1500,3
1021,1,"Atypical","touch","Schmetterling",51.1884884139164,25738.5,1030,1020,0
1021,1,"Atypical","touch","Seeloewe",108.954172020232,33877.5,1181,1171,2
1021,1,"Atypical","touch","Wal",165.544549315665,88870,1100,1060,2
1022,1,"Typical","click","Alligator",577.953634761601,271813,1509,948,2
1022,1,"Typical","click","Chamaeleon",49.5345294140943,28232.5,1157,620,1
1022,1,"Typical","click","Falke",785.496052064267,403863.5,1885,1181,1
1022,1,"Typical","click","Goldfisch",51.1443806269413,-3286,1005,581,0
1022,1,"Typical","click","Hai",101.90641793041,41645,1453,700,1
1022,1,"Typical","click","Hund",-50.0710592038288,-22199.5,1053,620,0
1022,1,"Typical","click","Kaninchen",175.037691696519,146293.5,1462,950,1
1022,1,"Typical","click","Katze",67.8701358840403,46706,1558,1060,2
1022,1,"Typical","click","Klapperschlange",695.736465963875,371001,2214,1373,1
1022,1,"Typical","click","Lachs",92.108121893739,50341.5,1637,1100,1
1022,1,"Typical","click","Loewe",-183.814988909061,-110734.5,2653,620,2
1022,1,"Typical","click","Pferd",-40.9157696836002,-13059.5,886,550,0
1022,1,"Typical","click","Spatz",417.917622679623,258910,1454,1101,1
1022,1,"Atypical","click","Aal",157.216272766108,64116.5,1989,1060,1
1022,1,"Atypical","click","Fledermaus",-94.1450664802784,-34731,1454,500,0
1022,1,"Atypical","click","Pinguin",-178.736566339571,-58535.5,2013,660,3
1022,1,"Atypical","click","Schmetterling",104.330006797001,81900,1358,870,1
1022,1,"Atypical","click","Seeloewe",71.2381702526723,26470,1541,580,0
1022,1,"Atypical","click","Wal",222.585403953797,109989,1590,981,2
1023,0,"Typical","click","Chamaeleon",771.093570646995,-19927.5,2109,1780,3
1023,0,"Atypical","click","Fledermaus",-110.326294202291,-28175,1197,700,3
1023,0,"Atypical","click","Pinguin",46.0115830477738,27269,1662,1221,2
1023,0,"Atypical","click","Seeloewe",-49.9393593711937,-23150.5,1181,780,0
1023,0,"Atypical","click","Wal",-64.9340067233802,-39849.5,1037,540,1
1023,1,"Typical","click","Alligator",-44.3215223900598,-23981,1021,700,0
1023,1,"Typical","click","Falke",-86.7456187423883,-41788.5,1110,790,1
1023,1,"Typical","click","Goldfisch",-87.9494896560454,-53576,1149,660,1
1023,1,"Typical","click","Hai",-64.3538405667914,-19939,1197,820,2
1023,1,"Typical","click","Hund",-27.9205191895526,-12821.5,967,550,0
1023,1,"Typical","click","Kaninchen",47.169905660283,-4365.5,1261,740,0
1023,1,"Typical","click","Katze",54.6953798150136,41903.5,876,500,0
1023,1,"Typical","click","Klapperschlange",-98.0500222312442,-63610,1758,1100,2
1023,1,"Typical","click","Lachs",-64.0379975187148,-45539,1277,900,1
1023,1,"Typical","click","Loewe",-36.4564930717708,-24955.5,1030,550,1
1023,1,"Typical","click","Pferd",-81.026768063886,-12800,942,550,2
1023,1,"Typical","click","Spatz",-88.6290839334291,-54222,1382,980,0
1023,1,"Atypical","click","Aal",1098.93225723566,531715,2101,1660,5
1023,1,"Atypical","click","Schmetterling",45.097879675987,16003,989,540,0
1024,1,"Typical","touch","Alligator",-37.8170825369584,-17781.5,1860,1620,0
1024,1,"Typical","touch","Chamaeleon",-167.471136599257,-99256.5,1579,1260,0
1024,1,"Typical","touch","Falke",-172.277082141468,-93429.5,1450,1100,0
1024,1,"Typical","touch","Goldfisch",45.432320506511,22980.5,1320,990,0
1024,1,"Typical","touch","Hai",-60.2504607592706,-41747,1686,1100,0
1024,1,"Typical","touch","Hund",42.3543968128636,-5496.5,1195,1025,1
1024,1,"Typical","touch","Kaninchen",-27.9113045182263,-12632,1200,1100,0
1024,1,"Typical","touch","Katze",-44.7044558603508,-19725.5,1290,1140,0
1024,1,"Typical","touch","Klapperschlange",-59.5275042783186,-14196.5,1720,1420,0
1024,1,"Typical","touch","Lachs",-79.7943239062868,-38803.5,1590,1140,0
1024,1,"Typical","touch","Loewe",-93.5390822429686,-56760.5,930,780,0
1024,1,"Typical","touch","Pferd",-85.5190273640967,-43490,1010,870,0
1024,1,"Typical","touch","Spatz",211.434846415587,72840.5,1659,1269,1
1024,1,"Atypical","touch","Aal",-56.3302333209762,-31286,1891,1621,0
1024,1,"Atypical","touch","Fledermaus",-64.8777396748307,-45269.5,1350,1180,0
1024,1,"Atypical","touch","Pinguin",-36.4492817559127,-10756.5,2441,2301,1
1024,1,"Atypical","touch","Schmetterling",-87.4806880254001,-45850.5,1270,1100,0
1024,1,"Atypical","touch","Seeloewe",34.945962237287,13803,1390,1340,0
1024,1,"Atypical","touch","Wal",77.4631123282875,16260,1611,1461,1
1025,0,"Typical","touch","Alligator",107.400150960623,63264.5,830,700,0
1025,0,"Typical","touch","Chamaeleon",26.619971910544,14154,720,660,0
1025,0,"Typical","touch","Falke",52.7420857324064,28759,1120,820,0
1025,0,"Typical","touch","Hai",856.534872905051,430915,1050,710,1
1025,0,"Typical","touch","Pferd",76.3188057339598,42827,1472,758,0
1025,0,"Atypical","touch","Fledermaus",663.390723143892,365230,1370,1260,2
1025,0,"Atypical","touch","Wal",-40.0703408530204,-6444,890,820,0
1025,1,"Typical","touch","Goldfisch",84.2622338379837,51840,530,380,0
1025,1,"Typical","touch","Hund",41.1997548287493,14454.5,950,580,0
1025,1,"Typical","touch","Kaninchen",61.3322632603838,38656.5,1050,990,1
1025,1,"Typical","touch","Katze",-111.860034732762,-58373,2750,2340,2
1025,1,"Typical","touch","Klapperschlange",96.1433810378845,23762.5,1142,780,0
1025,1,"Typical","touch","Lachs",782.335963342772,326104.5,1221,820,1
1025,1,"Typical","touch","Loewe",738.563477811466,393235.5,750,700,2
1025,1,"Typical","touch","Spatz",96.4844522425479,83248,890,620,0
1025,1,"Atypical","touch","Aal",38.5671082195918,23529.5,748,678,0
1025,1,"Atypical","touch","Pinguin",-54.513719345061,-36777.5,851,661,0
1025,1,"Atypical","touch","Schmetterling",40.9444220856963,17271,790,700,0
1025,1,"Atypical","touch","Seeloewe",914.844298025127,528261.5,1110,980,1
1026,1,"Typical","click","Alligator",35.8515345815721,14001,2053,1356,1
1026,1,"Typical","click","Chamaeleon",-93.596530024148,-48666.5,1646,1230,1
1026,1,"Typical","click","Falke",100.129050292809,58425,1357,940,1
1026,1,"Typical","click","Goldfisch",-70.3825433769684,-12867.5,2150,1061,1
1026,1,"Typical","click","Hai",41.3343663316294,30613.5,1454,820,0
1026,1,"Typical","click","Hund",103.720912299729,63896,1670,1190,1
1026,1,"Typical","click","Kaninchen",93.1007527716428,57796.5,1205,900,1
1026,1,"Typical","click","Katze",87.1864564160884,50008,1685,1180,1
1026,1,"Typical","click","Klapperschlange",34.8708759887931,17925,1686,1350,1
1026,1,"Typical","click","Lachs",348.822171091682,137227,1726,1300,1
1026,1,"Typical","click","Loewe",-143.003062227466,6996,1926,1510,2
1026,1,"Typical","click","Pferd",966.144972033269,532530,1877,1580,1
1026,1,"Typical","click","Spatz",-60.3269068932395,8017.5,1669,1340,0
1026,1,"Atypical","click","Aal",-79.4235672026595,14421,1622,1221,3
1026,1,"Atypical","click","Fledermaus",1002.84488999756,468776,7093,3220,4
1026,1,"Atypical","click","Pinguin",214.088625140149,163752.5,5301,4405,0
1026,1,"Atypical","click","Schmetterling",-26.0286413549882,837,1741,1340,2
1026,1,"Atypical","click","Seeloewe",804.297924805623,-3244,3829,1933,2
1026,1,"Atypical","click","Wal",935.248396810773,423225.5,11822,550,1
1027,0,"Typical","touch","Klapperschlange",-10.1352090635586,1970.5,1441,1341,0
1027,0,"Atypical","touch","Aal",-29.1219718011283,-7068.5,1400,1260,1
1027,1,"Typical","touch","Alligator",-35.4162802431578,-17899,1630,1500,0
1027,1,"Typical","touch","Chamaeleon",-37.4364911726249,-3932,1550,1300,0
1027,1,"Typical","touch","Falke",11.0963007791297,1230.5,914,854,0
1027,1,"Typical","touch","Goldfisch",-28.4104333205979,-18787.5,840,740,0
1027,1,"Typical","touch","Hai",-24.4317323732882,-7406,1612,1532,0
1027,1,"Typical","touch","Hund",-39.8259150532003,-21399.5,783,733,0
1027,1,"Typical","touch","Kaninchen",-6.84074318108507,-3682.5,1080,1030,0
1027,1,"Typical","touch","Katze",61.0138732394974,33363,1340,1220,1
1027,1,"Typical","touch","Lachs",21.892858804334,6361.5,1351,1261,0
1027,1,"Typical","touch","Loewe",17.8916568275365,8659.5,1000,940,0
1027,1,"Typical","touch","Pferd",32.2907349509955,15721.5,1150,1060,1
1027,1,"Typical","touch","Spatz",-19.0112575677981,-6456.5,1390,980,1
1027,1,"Atypical","touch","Fledermaus",33.1923100979991,15698,1370,1300,0
1027,1,"Atypical","touch","Pinguin",52.780774019672,31570.5,1470,1380,0
1027,1,"Atypical","touch","Schmetterling",56.2689732037559,35170.5,910,820,0
1027,1,"Atypical","touch","Seeloewe",-12.7662644064546,-1881.5,1920,1830,0
1027,1,"Atypical","touch","Wal",-15.9690664276129,678.5,1150,1100,1
1028,1,"Typical","click","Alligator",34.0500522486007,16241,1229,700,1
1028,1,"Typical","click","Chamaeleon",1038.50116309032,595243,1541,1300,2
1028,1,"Typical","click","Falke",-45.9242113894327,-8616.5,997,620,2
1028,1,"Typical","click","Goldfisch",-51.818901036036,-26448,1053,620,0
1028,1,"Typical","click","Hai",968.496977530501,442532,1469,1100,3
1028,1,"Typical","click","Hund",870.993746254035,83912,1477,1300,4
1028,1,"Typical","click","Kaninchen",692.224303196457,260931,1469,1020,1
1028,1,"Typical","click","Katze",-40.7457870792989,-15709,974,661,0
1028,1,"Typical","click","Klapperschlange",-55.1761767686933,-14985.5,2165,900,1
1028,1,"Typical","click","Lachs",-29.6782670992662,-16645.5,950,694,0
1028,1,"Typical","click","Loewe",-45.9548256608428,-23050.5,1428,860,0
1028,1,"Typical","click","Pferd",58.4550239897263,30613,1309,780,0
1028,1,"Typical","click","Spatz",-90.4917842042019,-57832.5,1094,765,0
1028,1,"Atypical","click","Aal",-67.2860748259768,-37114,1247,910,1
1028,1,"Atypical","click","Fledermaus",95.9414773990733,9321.5,1861,1340,3
1028,1,"Atypical","click","Pinguin",46.9514286460348,12451,1245,820,0
1028,1,"Atypical","click","Schmetterling",35.0836785702704,11090.5,1398,990,1
1028,1,"Atypical","click","Seeloewe",-89.0292598382794,-42536,1478,940,0
1028,1,"Atypical","click","Wal",-115.868176912484,-69871,1246,901,1
1029,1,"Typical","touch","Alligator",-34.2690509917437,5012.5,1291,1021,1
1029,1,"Typical","touch","Chamaeleon",60.6021354141547,46785,900,820,0
1029,1,"Typical","touch","Falke",164.48532008696,117122.5,1050,950,1
1029,1,"Typical","touch","Goldfisch",52.2850535624839,34220,894,814,1
1029,1,"Typical","touch","Hai",-134.855687703205,-100311,730,620,0
1029,1,"Typical","touch","Hund",36.3571947239597,28191,686,636,0
1029,1,"Typical","touch","Kaninchen",-45.3762467384786,-3635,1200,830,2
1029,1,"Typical","touch","Katze",815.156201126961,297784.5,1471,741,1
1029,1,"Typical","touch","Klapperschlange",-16.7849436946381,-675.5,1180,1110,0
1029,1,"Typical","touch","Lachs",-58.4998054083651,-36097,1250,940,0
1029,1,"Typical","touch","Loewe",-100.763166498739,-62322.5,1110,860,1
1029,1,"Typical","touch","Pferd",41.9988221484532,26565,1150,1100,0
1029,1,"Typical","touch","Spatz",-38.3844655585034,-18481.5,1110,1020,0
1029,1,"Atypical","touch","Aal",426.774272484036,176232,1640,1460,2
1029,1,"Atypical","touch","Fledermaus",62.1256654792713,-24460,1340,1220,1
1029,1,"Atypical","touch","Pinguin",-33.4423966459606,-6785,1204,1124,0
1029,1,"Atypical","touch","Schmetterling",-134.271679624724,-82742.5,1060,780,0
1029,1,"Atypical","touch","Seeloewe",-95.8781701300304,-64274.5,1702,1372,2
1029,1,"Atypical","touch","Wal",80.5980311201782,26638,2440,2380,3
1030,1,"Typical","click","Alligator",464.848221927654,192264.5,1853,1020,2
1030,1,"Typical","click","Chamaeleon",142.434642714172,68544,1405,797,0
1030,1,"Typical","click","Falke",151.99315734127,108768.5,1157,820,0
1030,1,"Typical","click","Goldfisch",-83.3364935929735,-54155,1165,780,2
1030,1,"Typical","click","Hai",139.305667407416,69893,1550,940,3
1030,1,"Typical","click","Hund",23.5347724254371,9506.5,989,620,0
1030,1,"Typical","click","Kaninchen",-28.3583820362027,-5653.5,1221,700,1
1030,1,"Typical","click","Katze",246.934041821051,145585.5,997,700,1
1030,1,"Typical","click","Klapperschlange",910.950717066469,513975.5,1805,660,1
1030,1,"Typical","click","Lachs",74.0968784562451,42912,1094,710,0
1030,1,"Typical","click","Loewe",-20.8711215091842,-11553,1197,820,0
1030,1,"Typical","click","Pferd",46.5241856587249,11544,1134,710,3
1030,1,"Typical","click","Spatz",145.83136881011,89364.5,1254,710,1
1030,1,"Atypical","click","Aal",41.259205337592,3797.5,1341,780,0
1030,1,"Atypical","click","Fledermaus",387.037761151802,213197.5,1494,870,1
1030,1,"Atypical","click","Pinguin",910.487030643945,545429,2149,1700,3
1030,1,"Atypical","click","Schmetterling",232.018133396724,168978,1437,980,1
1030,1,"Atypical","click","Seeloewe",-43.9447871025755,-20757.5,1950,1181,1
1030,1,"Atypical","click","Wal",-124.861180412367,-78388,1526,950,1
1031,0,"Typical","click","Alligator",82.2879329319755,36879.5,1733,1140,1
1031,0,"Typical","click","Hai",262.396145137426,36360.5,1598,1293,1
1031,0,"Atypical","click","Fledermaus",148.245154422027,51758,1717,1300,1
1031,0,"Atypical","click","Wal",304.89167550973,186457.5,1301,900,1
1031,1,"Typical","click","Chamaeleon",-10.196312180717,-1567.5,1606,1230,0
1031,1,"Typical","click","Falke",59.8310379606461,29443.5,1014,670,0
1031,1,"Typical","click","Goldfisch",73.1821984927398,39327.5,1038,653,0
1031,1,"Typical","click","Hund",-42.0410536222669,-7849.5,1141,660,0
1031,1,"Typical","click","Kaninchen",104.068266179236,71185.5,1406,990,0
1031,1,"Typical","click","Katze",-40.2269826021197,-5316.5,1093,740,1
1031,1,"Typical","click","Klapperschlange",47.2062808951238,10206,1838,1133,0
1031,1,"Typical","click","Lachs",-61.6062404230318,-5381,1318,900,0
1031,1,"Typical","click","Loewe",-124.571255911546,-36335.5,1309,940,1
1031,1,"Typical","click","Pferd",95.1108223184172,66391,1069,660,0
1031,1,"Typical","click","Spatz",854.890647723853,478436,1381,700,1
1031,1,"Atypical","click","Aal",-100.573256142606,-38608.5,1125,620,1
1031,1,"Atypical","click","Pinguin",789.699475594739,388683,1934,1660,2
1031,1,"Atypical","click","Schmetterling",752.262626617819,375755.5,1862,670,1
1031,1,"Atypical","click","Seeloewe",-138.814387056323,-21291.5,1895,861,3
1032,1,"Typical","touch","Alligator",-30.0010606743679,-8698.5,1300,1260,0
1032,1,"Typical","touch","Chamaeleon",-67.2748129258154,-50164,1510,1420,0
1032,1,"Typical","touch","Falke",-117.972492197006,-83406.5,1370,1180,0
1032,1,"Typical","touch","Goldfisch",29.4775270832676,6283.5,890,820,0
1032,1,"Typical","touch","Hai",109.746812013981,68710.5,784,724,0
1032,1,"Typical","touch","Hund",19.7498697365426,8549.5,1039,949,0
1032,1,"Typical","touch","Kaninchen",-33.5165649679268,-9744.5,1030,820,0
1032,1,"Typical","touch","Katze",84.4186275518578,62757,1180,1020,1
1032,1,"Typical","touch","Klapperschlange",12.193274578685,4685.5,1300,1270,0
1032,1,"Typical","touch","Lachs",29.3271483897161,13957.5,1141,1091,0
1032,1,"Typical","touch","Loewe",28.2209299998374,14522.5,890,830,0
1032,1,"Typical","touch","Pferd",-25.3966169474725,-11852,821,781,0
1032,1,"Typical","touch","Spatz",-11.5958975121745,-3336.5,880,740,0
1032,1,"Atypical","touch","Aal",65.1475403913705,37042,860,750,0
1032,1,"Atypical","touch","Fledermaus",324.327778920179,152721,2760,2580,3
1032,1,"Atypical","touch","Pinguin",58.4060729779032,30083,1222,1140,0
1032,1,"Atypical","touch","Schmetterling",15.3447352047044,8123.5,1140,1060,0
1032,1,"Atypical","touch","Seeloewe",-50.6134697583614,-28777.5,1030,980,0
1032,1,"Atypical","touch","Wal",37.7816038352536,22097,950,860,0
1033,0,"Typical","click","Hai",-118.132243071994,-61403.5,2086,1550,1
1033,0,"Typical","click","Klapperschlange",-155.030065443938,-78705.5,8694,7301,3
1033,1,"Typical","click","Alligator",132.515791936785,93967.5,1349,820,2
1033,1,"Typical","click","Chamaeleon",92.5222667410112,52969.5,2510,1950,1
1033,1,"Typical","click","Falke",115.82717602909,28466.5,1454,950,0
1033,1,"Typical","click","Goldfisch",-52.0410362965647,-37630,1342,982,2
1033,1,"Typical","click","Hund",251.866783544885,197565,1333,940,1
1033,1,"Typical","click","Kaninchen",-32.6396151298448,-8585,1637,1140,0
1033,1,"Typical","click","Katze",-77.5404668630569,-32891.5,1518,956,1
1033,1,"Typical","click","Lachs",52.8418148390241,30235,1477,989,1
1033,1,"Typical","click","Loewe",165.71986982134,32701.5,2029,1580,2
1033,1,"Typical","click","Pferd",116.117652826964,73102.5,1157,740,0
1033,1,"Typical","click","Spatz",128.776128570774,101714.5,1309,1020,0
1033,1,"Atypical","click","Aal",-95.0012087553635,6833.5,1478,950,5
1033,1,"Atypical","click","Fledermaus",100.182356453613,46674,1790,1350,0
1033,1,"Atypical","click","Pinguin",-29.7100071328006,-22154.5,3109,2661,0
1033,1,"Atypical","click","Schmetterling",184.492131817571,56652,1829,1220,1
1033,1,"Atypical","click","Seeloewe",184.019528675533,115405.5,2741,1980,0
1033,1,"Atypical","click","Wal",-118.04990609751,-63418.5,1846,1422,1
1034,1,"Typical","click","Alligator",108.570580010738,50091.5,1485,940,2
1034,1,"Typical","click","Chamaeleon",61.3398786968664,20351,1140,780,0
1034,1,"Typical","click","Falke",14.7435584070566,1769,1060,803,0
1034,1,"Typical","click","Goldfisch",72.3408102591613,54848,981,660,0
1034,1,"Typical","click","Hai",24.0667723564695,6168.5,1349,700,0
1034,1,"Typical","click","Hund",-34.9675509405097,-326,1173,700,0
1034,1,"Typical","click","Kaninchen",407.008222717902,343968.5,1086,742,1
1034,1,"Typical","click","Katze",901.656655414066,430066.5,1325,980,1
1034,1,"Typical","click","Klapperschlange",-40.7741977612319,-21861.5,1197,860,0
1034,1,"Typical","click","Lachs",63.9788115184877,51005,1263,837,0
1034,1,"Typical","click","Loewe",130.895534591492,105053,917,620,2
1034,1,"Typical","click","Pferd",-61.1961327659642,-25006.5,1166,701,0
1034,1,"Typical","click","Spatz",1084.07713026042,561235.5,1533,1020,1
1034,1,"Atypical","click","Aal",28.2170420416644,12037,1229,780,0
1034,1,"Atypical","click","Fledermaus",19.0090845875971,-311,1094,550,0
1034,1,"Atypical","click","Pinguin",853.338545180478,381867,2789,580,2
1034,1,"Atypical","click","Schmetterling",108.508934922515,81576,1045,620,1
1034,1,"Atypical","click","Seeloewe",831.718651236529,459496,1661,1348,1
1034,1,"Atypical","click","Wal",202.151342260878,105315,1605,700,0
1035,1,"Typical","touch","Alligator",36.2793317328094,20706.5,1586,1476,0
1035,1,"Typical","touch","Chamaeleon",-38.5461661092906,-16785,1650,1470,0
1035,1,"Typical","touch","Falke",-19.3892192596084,-6773.5,1320,1100,0
1035,1,"Typical","touch","Goldfisch",27.321436224186,7311,1804,1604,0
1035,1,"Typical","touch","Hai",-30.6152814032479,-14751.5,1690,1500,0
1035,1,"Typical","touch","Hund",57.4329339452081,28275.5,1220,1140,0
1035,1,"Typical","touch","Kaninchen",27.7804091720335,8397,1190,1020,0
1035,1,"Typical","touch","Katze",46.4376608743301,24145.5,1180,1110,0
1035,1,"Typical","touch","Klapperschlange",13.6357774020819,5866.5,4160,4110,0
1035,1,"Typical","touch","Lachs",38.9527269585774,23994,1370,1300,0
1035,1,"Typical","touch","Loewe",-50.5050606303592,-29402,1384,1294,0
1035,1,"Typical","touch","Pferd",82.4323299088722,44965.5,960,870,0
1035,1,"Typical","touch","Spatz",-21.955534869616,-14456.5,1230,1140,0
1035,1,"Atypical","touch","Aal",46.4210961777617,18973,1213,1093,0
1035,1,"Atypical","touch","Fledermaus",-46.0742583700569,-27178,2530,1740,0
1035,1,"Atypical","touch","Pinguin",-91.500039338619,-64090,1791,1661,0
1035,1,"Atypical","touch","Schmetterling",-23.8128356722409,-8069.5,1819,1489,0
1035,1,"Atypical","touch","Seeloewe",87.9488159703689,58923.5,2320,2180,0
1035,1,"Atypical","touch","Wal",-26.0126447996608,-8177,2080,1860,0
1036,0,"Typical","touch","Alligator",-38.7422988501335,-14584.5,730,660,0
1036,0,"Typical","touch","Klapperschlange",-78.1069887359132,-30047,1780,1190,0
1036,0,"Atypical","touch","Wal",460.963046626425,234575,2546,2446,1
1036,1,"Typical","touch","Chamaeleon",-58.2735468420689,-24667.5,1591,1461,0
1036,1,"Typical","touch","Falke",-49.4393801165173,-23374,1590,1500,0
1036,1,"Typical","touch","Goldfisch",-74.2784055821929,-35283.5,1180,990,1
1036,1,"Typical","touch","Hai",495.585642545024,266177,1290,1140,2
1036,1,"Typical","touch","Hund",924.075732195629,347543,1380,1340,4
1036,1,"Typical","touch","Kaninchen",-42.8716427271455,-13406.5,1460,1180,0
1036,1,"Typical","touch","Katze",71.6262810119079,32503.5,1390,1340,1
1036,1,"Typical","touch","Lachs",59.5663726082729,34261.5,2430,2070,3
1036,1,"Typical","touch","Loewe",28.543255232137,8077.5,1230,1100,1
1036,1,"Typical","touch","Pferd",22.7651547512346,920.5,1561,1501,0
1036,1,"Typical","touch","Spatz",30.3497253611685,12795.5,1842,1772,0
1036,1,"Atypical","touch","Aal",-42.2744789809081,-22745.5,1799,1220,0
1036,1,"Atypical","touch","Fledermaus",-76.3669149458354,-47202,850,660,0
1036,1,"Atypical","touch","Pinguin",56.2429432419918,32566.5,2251,2231,2
1036,1,"Atypical","touch","Schmetterling",414.629596050286,51645.5,1710,1580,2
1036,1,"Atypical","touch","Seeloewe",43.7437415361665,1823,1960,1870,0
1037,0,"Atypical","click","Wal",125.956702192446,90391,1158,878,0
1037,1,"Typical","click","Alligator",-59.930480366494,-19467.5,1517,1060,3
1037,1,"Typical","click","Chamaeleon",483.916464007382,228736,1749,1340,2
1037,1,"Typical","click","Falke",37.5847741897103,1978,1341,820,0
1037,1,"Typical","click","Goldfisch",96.8838992879117,54120.5,1933,1220,1
1037,1,"Typical","click","Hai",528.406436013092,315063,1246,940,1
1037,1,"Typical","click","Hund",199.353511604128,103067.5,1542,901,1
1037,1,"Typical","click","Kaninchen",-48.176081734188,4112,1958,1310,0
1037,1,"Typical","click","Katze",302.7430481198,140052.5,1444,1180,1
1037,1,"Typical","click","Klapperschlange",652.148689565431,311187,3701,2781,1
1037,1,"Typical","click","Lachs",71.3717550329971,33992,1454,900,0
1037,1,"Typical","click","Loewe",83.4108268004198,65743,1198,780,1
1037,1,"Typical","click","Pferd",-154.335314838677,-65969.5,1510,990,0
1037,1,"Typical","click","Spatz",243.370559358664,124790,1245,1060,3
1037,1,"Atypical","click","Aal",72.7732901999159,30029.5,1446,1030,1
1037,1,"Atypical","click","Fledermaus",99.5957687940646,40044,2045,1580,3
1037,1,"Atypical","click","Pinguin",406.971852971067,250271,2086,1261,1
1037,1,"Atypical","click","Schmetterling",-60.8624043103226,-42.5,1973,1412,2
1037,1,"Atypical","click","Seeloewe",56.0126573893085,29540.5,2685,1821,2
1038,0,"Typical","touch","Kaninchen",86.3123113582967,38471,1130,1060,2
1038,0,"Atypical","touch","Pinguin",19.4679088472547,5682,1170,820,1
1038,1,"Typical","touch","Alligator",11.1467050333409,4604.5,1125,1085,0
1038,1,"Typical","touch","Chamaeleon",37.3969107918007,21262.5,1071,981,1
1038,1,"Typical","touch","Falke",42.7119151093426,20088.5,940,780,0
1038,1,"Typical","touch","Goldfisch",138.391041992753,95066,830,700,0
1038,1,"Typical","touch","Hai",761.07051495318,344737,1780,1620,1
1038,1,"Typical","touch","Hund",-39.7995870919321,-22750,871,621,0
1038,1,"Typical","touch","Katze",-54.1400007329696,-30028,731,701,1
1038,1,"Typical","touch","Klapperschlange",104.35028825043,50094,1790,1670,2
1038,1,"Typical","touch","Lachs",90.4897912662269,53096.5,910,790,0
1038,1,"Typical","touch","Loewe",188.303306144224,128258,950,660,2
1038,1,"Typical","touch","Pferd",32.5883951305898,12586,666,586,0
1038,1,"Typical","touch","Spatz",101.718037738702,72488,910,820,1
1038,1,"Atypical","touch","Aal",54.1453248717354,34817,1320,1020,0
1038,1,"Atypical","touch","Fledermaus",315.087141165307,134018,1491,1471,2
1038,1,"Atypical","touch","Schmetterling",-17.218124085636,-11195.5,989,909,0
1038,1,"Atypical","touch","Seeloewe",136.31047475785,83049,1420,1020,1
1038,1,"Atypical","touch","Wal",42.1266215575211,23784,1000,900,0
1039,1,"Typical","click","Alligator",-24.8856495267311,-8577.5,1798,1310,0
1039,1,"Typical","click","Chamaeleon",204.899975597851,102582,1805,1260,1
1039,1,"Typical","click","Falke",46.7856610499782,41202.5,1669,1140,1
1039,1,"Typical","click","Goldfisch",-33.6721986221609,-6037.5,1565,1140,0
1039,1,"Typical","click","Hai",-63.9632723597981,-37257,2174,1670,0
1039,1,"Typical","click","Hund",-36.2210279240839,-20135,1285,860,0
1039,1,"Typical","click","Kaninchen",-30.0504672844782,13866.5,1605,940,0
1039,1,"Typical","click","Katze",38.2023595277222,12945.5,1485,780,0
1039,1,"Typical","click","Klapperschlange",-35.5499589625067,-15905.5,2231,1631,1
1039,1,"Typical","click","Lachs",246.466314556115,175329.5,2037,1460,2
1039,1,"Typical","click","Loewe",72.7934441722552,18738,1431,751,0
1039,1,"Typical","click","Pferd",-41.6870300924237,80,1653,1100,0
1039,1,"Typical","click","Spatz",661.677511079044,147058.5,2678,2110,3
1039,1,"Atypical","click","Aal",-46.1092479093806,-19299,2917,2180,0
1039,1,"Atypical","click","Fledermaus",37.4764040901216,17018.5,2341,1420,0
1039,1,"Atypical","click","Pinguin",-24.2577341436188,2544.5,2325,1460,0
1039,1,"Atypical","click","Schmetterling",-24.9660700170042,-2046.5,2054,1510,0
1039,1,"Atypical","click","Seeloewe",-97.8753484072969,-62843.5,3005,2380,1
1039,1,"Atypical","click","Wal",-27.4785629007593,-12077,2117,1820,0
1040,0,"Typical","touch","Hai",-39.6821150874292,-21332,1650,1500,0
1040,1,"Typical","touch","Alligator",-58.5273897922499,-23830.5,2440,2300,0
1040,1,"Typical","touch","Chamaeleon",52.5420252145154,12911.5,1411,1341,0
1040,1,"Typical","touch","Falke",-41.152877353484,-13236.5,1270,980,1
1040,1,"Typical","touch","Goldfisch",117.160683393753,67146,1040,820,0
1040,1,"Typical","touch","Hund",-35.2754720955973,-11263.5,1140,980,0
1040,1,"Typical","touch","Kaninchen",-62.5206056654231,-30234,1520,1180,1
1040,1,"Typical","touch","Katze",26.3312880929613,5268,1500,1220,0
1040,1,"Typical","touch","Klapperschlange",656.251168192916,234457,4777,4477,2
1040,1,"Typical","touch","Lachs",74.5918694616943,33860.5,1200,1020,1
1040,1,"Typical","touch","Loewe",-34.3529474383213,-7590,2060,1740,0
1040,1,"Typical","touch","Pferd",-40.1346032005223,-18518.5,1424,1124,0
1040,1,"Typical","touch","Spatz",61.1587628187423,15792.5,1480,1140,0
1040,1,"Atypical","touch","Aal",98.6716186246582,57924.5,1400,1180,0
1040,1,"Atypical","touch","Fledermaus",-43.9906642071938,-6353.5,1880,1620,0
1040,1,"Atypical","touch","Pinguin",423.734539309227,-45362,3839,2869,5
1040,1,"Atypical","touch","Schmetterling",50.4664005275955,20079.5,1275,1205,0
1040,1,"Atypical","touch","Seeloewe",-58.0359685406684,-37042.5,1672,1462,0
1040,1,"Atypical","touch","Wal",53.8234437087085,30709.5,1190,1070,0
