subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,0,2.2194671630859375
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,1,2.4092044830322266
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,2,2.388108253479004
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,3,2.375520944595337
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,4,2.3477401733398438
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,5,1.970829963684082
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,6,1.3129466772079468
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,7,2.3586087226867676
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,8,2.719127655029297
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,9,2.7306323051452637
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,10,2.7192296981811523
vit_small_patch16_224,rotation,Entropy,0001_rot_dnn_0_chair_20_n03376595_3070.png,11,1.723757028579712
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,0,2.2174973487854004
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,1,2.4139223098754883
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,2,2.3855109214782715
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,3,2.3171701431274414
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,4,2.2700228691101074
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,5,1.9683175086975098
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,6,1.3382611274719238
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,7,2.4084901809692383
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,8,2.7029800415039062
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,9,2.729461669921875
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,10,2.673983097076416
vit_small_patch16_224,rotation,Entropy,0002_rot_dnn_180_car_20_n02814533_29367.png,11,1.0964820384979248
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,0,2.2117679119110107
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,1,2.4117021560668945
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,2,2.40543794631958
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,3,2.335202693939209
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,4,2.186427593231201
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,5,1.7376842498779297
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,6,1.5187915563583374
vit_small_patch16_224,rotation,Entropy,0003_rot_dnn_270_car_20_n02814533_31083.png,7,2.489149570465088
