subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-04,1,615,0.690331935882568,airplane,airplane,cr,cr_airplane_40_n02690373_1732.png,True,-0.6470620577561481,0.0015500269364565,1.0,-0.00013394060645297132,1.988563060760498,1.0,-1.2896554257611308,25.68063730816357,10.0,9.083333333333332,0.0,18.57301967097092,10.0
subject-03,1,855,0.853708982467651,airplane,airplane,cr,cr_airplane_40_n02690373_1732.png,True,0.14051935484047176,0.0015500269364565,1.0,-0.00013394060645297132,1.988563060760498,1.0,-1.2896554257611308,25.68063730816357,10.0,9.083333333333332,0.0,18.57301967097092,10.0
subject-02,1,4,0.682165861129761,elephant,elephant,cr,cr_elephant_40_n02504013_3485.png,True,-0.3922451003619551,0.0001059054193319,1.0,-7.0333728177157245e-06,2.0507326126098633,0.1428571428571428,-3.3938929243403138,26.076688337212545,10.0,5.484126984126984,6.0,27.74252792652985,5.0
subject-01,1,48,0.749383926391602,elephant,elephant,cr,cr_elephant_40_n02504013_3485.png,True,-0.20693038753653809,0.0001059054193319,1.0,-7.0333728177157245e-06,2.0507326126098633,0.1428571428571428,-3.3938929243403138,26.076688337212545,10.0,5.484126984126984,6.0,27.74252792652985,5.0
subject-04,1,380,1.19957900047302,elephant,elephant,cr,cr_elephant_40_n02504013_3485.png,True,1.812894369890427,0.0001059054193319,1.0,-7.0333728177157245e-06,2.0507326126098633,0.1428571428571428,-3.3938929243403138,26.076688337212545,10.0,5.484126984126984,6.0,27.74252792652985,5.0
subject-03,1,1022,1.13903498649597,elephant,elephant,cr,cr_elephant_40_n02504013_3485.png,True,1.47530729523301,0.0001059054193319,1.0,-7.0333728177157245e-06,2.0507326126098633,0.1428571428571428,-3.3938929243403138,26.076688337212545,10.0,5.484126984126984,6.0,27.74252792652985,5.0
subject-02,1,5,0.763950109481812,boat,boat,bw,bw_boat_40_n04273569_517.png,True,0.02579647238022333,0.0136164035648107,1.0,-0.0014179263982773151,2.1179654598236084,0.25,-2.3696522970928093,25.835764011368155,10.0,2.903113553113553,10.0,28.513871264210714,10.0
subject-01,1,730,1.07922101020813,boat,boat,bw,bw_boat_40_n04273569_517.png,True,1.7090562761135166,0.0136164035648107,1.0,-0.0014179263982773151,2.1179654598236084,0.25,-2.3696522970928093,25.835764011368155,10.0,2.903113553113553,10.0,28.513871264210714,10.0
subject-04,1,476,0.799542903900146,boat,boat,bw,bw_boat_40_n04273569_517.png,True,-0.11951022403001088,0.0136164035648107,1.0,-0.0014179263982773151,2.1179654598236084,0.25,-2.3696522970928093,25.835764011368155,10.0,2.903113553113553,10.0,28.513871264210714,10.0
subject-03,1,2,0.760459899902344,boat,boat,bw,bw_boat_40_n04273569_517.png,True,-0.2957106035354441,0.0136164035648107,1.0,-0.0014179263982773151,2.1179654598236084,0.25,-2.3696522970928093,25.835764011368155,10.0,2.903113553113553,10.0,28.513871264210714,10.0
subject-02,1,6,0.690128087997437,car,car,bw,bw_car_40_n02814533_51154.png,True,-0.3515460426660873,0.2419861555099487,1.0,-0.06684735968711081,1.8895747661590576,0.0909090909090909,-4.052225387134269,24.939536690711975,10.0,3.579279054279054,8.0,39.83903554939951,6.0
subject-01,1,402,0.536123037338257,car,car,bw,bw_car_40_n02814533_51154.png,True,-1.4457389974612174,0.2419861555099487,1.0,-0.06684735968711081,1.8895747661590576,0.0909090909090909,-4.052225387134269,24.939536690711975,10.0,3.579279054279054,8.0,39.83903554939951,6.0
subject-04,1,289,0.709378004074097,car,car,bw,bw_car_40_n02814533_51154.png,True,-0.5550585861076143,0.2419861555099487,1.0,-0.06684735968711081,1.8895747661590576,0.0909090909090909,-4.052225387134269,24.939536690711975,10.0,3.579279054279054,8.0,39.83903554939951,6.0
subject-03,1,935,0.777241945266724,car,car,bw,bw_car_40_n02814533_51154.png,True,-0.21720226061808548,0.2419861555099487,1.0,-0.06684735968711081,1.8895747661590576,0.0909090909090909,-4.052225387134269,24.939536690711975,10.0,3.579279054279054,8.0,39.83903554939951,6.0
subject-02,1,7,0.785551071166992,truck,truck,bw,bw_truck_40_n03417042_2794.png,True,0.1362101544470308,0.0014535847585648,1.0,-0.00011838183137653943,1.9341228008270264,0.0833333333333333,-4.189269325131621,25.579432434169576,10.0,2.566183816183816,9.0,40.89800118442589,10.0
subject-01,1,605,0.79044508934021,truck,truck,bw,bw_truck_40_n03417042_2794.png,True,0.031589307378228564,0.0014535847585648,1.0,-0.00011838183137653943,1.9341228008270264,0.0833333333333333,-4.189269325131621,25.579432434169576,10.0,2.566183816183816,9.0,40.89800118442589,10.0
subject-04,1,143,0.932835102081299,truck,truck,bw,bw_truck_40_n03417042_2794.png,True,0.5243678117414224,0.0014535847585648,1.0,-0.00011838183137653943,1.9341228008270264,0.0833333333333333,-4.189269325131621,25.579432434169576,10.0,2.566183816183816,9.0,40.89800118442589,10.0
subject-03,1,1010,0.920892953872681,truck,truck,bw,bw_truck_40_n03417042_2794.png,True,0.45481371831605133,0.0014535847585648,1.0,-0.00011838183137653943,1.9341228008270264,0.0833333333333333,-4.189269325131621,25.579432434169576,10.0,2.566183816183816,9.0,40.89800118442589,10.0
subject-02,1,8,0.679475069046021,elephant,elephant,bw,bw_elephant_40_n02504458_7133.png,True,-0.4059991297413872,0.0002627961803227,1.0,-1.8537216338279622e-05,2.1272661685943604,0.1428571428571428,-3.3224323841703503,25.356513320701197,10.0,5.1258658008658005,6.0,30.486323768337638,9.0
subject-01,1,942,0.768941879272461,elephant,elephant,bw,bw_elephant_40_n02504458_7133.png,True,-0.09332043060135513,0.0002627961803227,1.0,-1.8537216338279622e-05,2.1272661685943604,0.1428571428571428,-3.3224323841703503,25.356513320701197,10.0,5.1258658008658005,6.0,30.486323768337638,9.0
subject-04,1,356,1.16617393493652,elephant,elephant,bw,bw_elephant_40_n02504458_7133.png,True,1.6515286765043393,0.0002627961803227,1.0,-1.8537216338279622e-05,2.1272661685943604,0.1428571428571428,-3.3224323841703503,25.356513320701197,10.0,5.1258658008658005,6.0,30.486323768337638,9.0
subject-03,1,621,1.05019092559814,elephant,elephant,bw,bw_elephant_40_n02504458_7133.png,True,1.0596845360464566,0.0002627961803227,1.0,-1.8537216338279622e-05,2.1272661685943604,0.1428571428571428,-3.3224323841703503,25.356513320701197,10.0,5.1258658008658005,6.0,30.486323768337638,9.0
subject-02,1,9,0.651214122772217,boat,boat,cr,cr_boat_40_n03662601_8216.png,True,-0.5504554360049994,0.0002632803516462,1.0,-1.907366822926733e-05,1.9461106061935425,0.25,-2.2234670652520063,25.849878019769676,10.0,3.694444444444444,9.0,24.12389039421929,9.0
subject-01,1,822,0.687088012695312,boat,boat,cr,cr_boat_40_n03662601_8216.png,True,-0.5688003703198552,0.0002632803516462,1.0,-1.907366822926733e-05,1.9461106061935425,0.25,-2.2234670652520063,25.849878019769676,10.0,3.694444444444444,9.0,24.12389039421929,9.0
subject-04,1,319,0.779678821563721,boat,boat,cr,cr_boat_40_n03662601_8216.png,True,-0.2154651748201301,0.0002632803516462,1.0,-1.907366822926733e-05,1.9461106061935425,0.25,-2.2234670652520063,25.849878019769676,10.0,3.694444444444444,9.0,24.12389039421929,9.0
subject-03,1,1115,0.59033203125,boat,boat,cr,cr_boat_40_n03662601_8216.png,True,-1.0915883861272337,0.0002632803516462,1.0,-1.907366822926733e-05,1.9461106061935425,0.25,-2.2234670652520063,25.849878019769676,10.0,3.694444444444444,9.0,24.12389039421929,9.0
subject-02,1,10,0.986922979354858,bottle,knife,cr,cr_knife_40_n03041632_94620.png,False,1.1655260789827355,1.3092468976974487,0.5,-1.4258298077107292,1.992958664894104,0.0833333333333333,-4.410619150110293,27.308159947395325,10.0,3.7080086580086578,7.0,38.42417374392944,5.0
subject-01,1,412,1.23845481872559,knife,knife,cr,cr_knife_40_n03041632_94620.png,True,2.634027628611181,1.3092468976974487,0.5,-1.4258298077107292,1.992958664894104,0.0833333333333333,-4.410619150110293,27.308159947395325,10.0,3.7080086580086578,7.0,38.42417374392944,5.0
subject-04,1,700,,na,knife,cr,cr_knife_40_n03041632_94620.png,False,,1.3092468976974487,0.5,-1.4258298077107292,1.992958664894104,0.0833333333333333,-4.410619150110293,27.308159947395325,10.0,3.7080086580086578,7.0,38.42417374392944,5.0
subject-03,1,745,,na,knife,cr,cr_knife_40_n03041632_94620.png,False,,1.3092468976974487,0.5,-1.4258298077107292,1.992958664894104,0.0833333333333333,-4.410619150110293,27.308159947395325,10.0,3.7080086580086578,7.0,38.42417374392944,5.0
subject-02,1,11,0.886938095092773,elephant,elephant,bw,bw_elephant_40_n02504013_1560.png,True,0.6544516470524887,0.0038178167305886,1.0,-0.00034695921598095554,2.2236759662628174,0.1666666666666666,-2.9471502818237605,26.739971896167845,10.0,5.331818181818182,6.0,29.45240316247962,10.0
subject-01,1,840,0.767937898635864,elephant,elephant,bw,bw_elephant_40_n02504013_1560.png,True,-0.09915244162942005,0.0038178167305886,1.0,-0.00034695921598095554,2.2236759662628174,0.1666666666666666,-2.9471502818237605,26.739971896167845,10.0,5.331818181818182,6.0,29.45240316247962,10.0
subject-04,1,540,0.675105094909668,elephant,elephant,bw,bw_elephant_40_n02504013_1560.png,True,-0.7206164637185306,0.0038178167305886,1.0,-0.00034695921598095554,2.2236759662628174,0.1666666666666666,-2.9471502818237605,26.739971896167845,10.0,5.331818181818182,6.0,29.45240316247962,10.0
subject-03,1,876,0.793887138366699,elephant,elephant,bw,bw_elephant_40_n02504013_1560.png,True,-0.1393341283705017,0.0038178167305886,1.0,-0.00034695921598095554,2.2236759662628174,0.1666666666666666,-2.9471502818237605,26.739971896167845,10.0,5.331818181818182,6.0,29.45240316247962,10.0
subject-02,1,12,0.970747947692871,chair,chair,bw,bw_chair_40_n03376595_2924.png,True,1.0828471302684994,0.0036080155987292,1.0,-0.0003238248560296663,1.7239010334014893,0.0666666666666666,-5.343379697011684,24.959981468738988,10.0,1.203546453546453,10.0,45.75650584806479,10.0
subject-01,1,638,0.794033050537109,oven,chair,bw,bw_chair_40_n03376595_2924.png,False,0.052431371961774484,0.0036080155987292,1.0,-0.0003238248560296663,1.7239010334014893,0.0666666666666666,-5.343379697011684,24.959981468738988,10.0,1.203546453546453,10.0,45.75650584806479,10.0
subject-04,1,550,0.801062107086182,chair,chair,bw,bw_chair_40_n03376595_2924.png,True,-0.11217159823862656,0.0036080155987292,1.0,-0.0003238248560296663,1.7239010334014893,0.0666666666666666,-5.343379697011684,24.959981468738988,10.0,1.203546453546453,10.0,45.75650584806479,10.0
subject-03,1,1147,0.699851989746094,chair,chair,bw,bw_chair_40_n03376595_2924.png,True,-0.5792413943740095,0.0036080155987292,1.0,-0.0003238248560296663,1.7239010334014893,0.0666666666666666,-5.343379697011684,24.959981468738988,10.0,1.203546453546453,10.0,45.75650584806479,10.0
subject-02,1,13,0.566282987594604,bear,bear,cr,cr_bear_40_n02134418_3846.png,True,-0.9845823741360813,0.0002591073862276,1.0,-1.8716033603447934e-05,2.2065649032592773,0.2,-2.8030136127854743,26.232365316187497,10.0,4.1,8.0,26.240008254748744,10.0
subject-01,1,330,0.719483137130737,bear,bear,cr,cr_bear_40_n02134418_3846.png,True,-0.38062072215123377,0.0002591073862276,1.0,-1.8716033603447934e-05,2.2065649032592773,0.2,-2.8030136127854743,26.232365316187497,10.0,4.1,8.0,26.240008254748744,10.0
subject-04,1,848,0.738311052322388,bear,bear,cr,cr_bear_40_n02134418_3846.png,True,-0.4152953101680038,0.0002591073862276,1.0,-1.8716033603447934e-05,2.2065649032592773,0.2,-2.8030136127854743,26.232365316187497,10.0,4.1,8.0,26.240008254748744,10.0
subject-03,1,1192,0.729550123214722,bear,bear,cr,cr_bear_40_n02134418_3846.png,True,-0.4403101022855451,0.0002591073862276,1.0,-1.8716033603447934e-05,2.2065649032592773,0.2,-2.8030136127854743,26.232365316187497,10.0,4.1,8.0,26.240008254748744,10.0
subject-02,1,14,0.928205966949463,chair,chair,bw,bw_chair_40_n03376595_10266.png,True,0.8653930740670311,0.001877722563222,1.0,-0.00016064742077550814,1.9451488256454468,0.0666666666666666,-4.866073754856101,25.686523494543508,10.0,2.409523809523809,9.0,43.75269968531938,10.0
subject-01,1,1056,0.586955070495605,chair,chair,bw,bw_chair_40_n03376595_10266.png,True,-1.1504614122704888,0.001877722563222,1.0,-0.00016064742077550814,1.9451488256454468,0.0666666666666666,-4.866073754856101,25.686523494543508,10.0,2.409523809523809,9.0,43.75269968531938,10.0
subject-04,1,243,0.82211709022522,chair,chair,bw,bw_chair_40_n03376595_10266.png,True,-0.010463911128989683,0.001877722563222,1.0,-0.00016064742077550814,1.9451488256454468,0.0666666666666666,-4.866073754856101,25.686523494543508,10.0,2.409523809523809,9.0,43.75269968531938,10.0
subject-03,1,247,0.511292934417725,chair,chair,bw,bw_chair_40_n03376595_10266.png,True,-1.4613423930587843,0.001877722563222,1.0,-0.00016064742077550814,1.9451488256454468,0.0666666666666666,-4.866073754856101,25.686523494543508,10.0,2.409523809523809,9.0,43.75269968531938,10.0
subject-02,1,15,0.564054012298584,boat,boat,bw,bw_boat_40_n04273569_12917.png,True,-0.9959758191713723,0.0404428951442241,1.0,-0.0056513793539578975,1.987049579620361,0.25,-2.4729969318375526,25.512849520891905,10.0,3.4004329004329,10.0,27.034685305990052,10.0
subject-01,1,550,0.990653991699219,boat,boat,bw,bw_boat_40_n04273569_12917.png,True,1.1945803889912756,0.0404428951442241,1.0,-0.0056513793539578975,1.987049579620361,0.25,-2.4729969318375526,25.512849520891905,10.0,3.4004329004329,10.0,27.034685305990052,10.0
subject-04,1,807,0.759935855865479,boat,boat,bw,bw_boat_40_n04273569_12917.png,True,-0.31083506253711674,0.0404428951442241,1.0,-0.0056513793539578975,1.987049579620361,0.25,-2.4729969318375526,25.512849520891905,10.0,3.4004329004329,10.0,27.034685305990052,10.0
subject-03,1,508,0.832657814025879,boat,boat,bw,bw_boat_40_n04273569_12917.png,True,0.04203956200511411,0.0404428951442241,1.0,-0.0056513793539578975,1.987049579620361,0.25,-2.4729969318375526,25.512849520891905,10.0,3.4004329004329,10.0,27.034685305990052,10.0
subject-02,1,16,0.667882919311523,boat,boat,bw,bw_boat_40_n02951358_5952.png,True,-0.46525259974470745,0.6979126930236816,1.0,-0.21041539891663144,2.0121357440948486,0.25,-2.6551812928676455,26.595377445220947,10.0,2.2416666666666663,10.0,30.662079649242074,10.0
subject-01,1,176,0.707885980606079,boat,boat,bw,bw_boat_40_n02951358_5952.png,True,-0.44798730501208267,0.6979126930236816,1.0,-0.21041539891663144,2.0121357440948486,0.25,-2.6551812928676455,26.595377445220947,10.0,2.2416666666666663,10.0,30.662079649242074,10.0
subject-04,1,1058,0.744626998901367,boat,boat,bw,bw_boat_40_n02951358_5952.png,True,-0.38478565294272987,0.6979126930236816,1.0,-0.21041539891663144,2.0121357440948486,0.25,-2.6551812928676455,26.595377445220947,10.0,2.2416666666666663,10.0,30.662079649242074,10.0
subject-03,1,1127,0.603756189346313,boat,boat,bw,bw_boat_40_n02951358_5952.png,True,-1.0287886269608626,0.6979126930236816,1.0,-0.21041539891663144,2.0121357440948486,0.25,-2.6551812928676455,26.595377445220947,10.0,2.2416666666666663,10.0,30.662079649242074,10.0
subject-02,1,17,0.609638929367065,elephant,elephant,bw,bw_elephant_40_n02504013_22388.png,True,-0.7629677423275425,0.0030025385785847,1.0,-0.00029914084564445055,2.133392095565796,0.1111111111111111,-3.7206315672036765,26.301584138767794,10.0,4.403968253968253,7.0,32.4413907344751,10.0
subject-01,1,189,1.01968002319336,elephant,elephant,bw,bw_elephant_40_n02504013_22388.png,True,1.3631893537503619,0.0030025385785847,1.0,-0.00029914084564445055,2.133392095565796,0.1111111111111111,-3.7206315672036765,26.301584138767794,10.0,4.403968253968253,7.0,32.4413907344751,10.0
subject-04,1,519,1.00703001022339,elephant,elephant,bw,bw_elephant_40_n02504013_22388.png,True,0.8827719221893984,0.0030025385785847,1.0,-0.00029914084564445055,2.133392095565796,0.1111111111111111,-3.7206315672036765,26.301584138767794,10.0,4.403968253968253,7.0,32.4413907344751,10.0
subject-03,1,697,1.15607786178589,elephant,elephant,bw,bw_elephant_40_n02504013_22388.png,True,1.5550358306115852,0.0030025385785847,1.0,-0.00029914084564445055,2.133392095565796,0.1111111111111111,-3.7206315672036765,26.301584138767794,10.0,4.403968253968253,7.0,32.4413907344751,10.0
subject-02,1,18,0.82570481300354,oven,oven,cr,cr_oven_40_n04111531_2342.png,True,0.34145668696484177,0.0004206963349133,1.0,-3.171017378264321e-05,1.7864881753921509,0.0625,-6.332774341027323,25.489463574485853,10.0,3.1208333333333336,8.0,52.04052728610439,6.0
subject-01,1,613,0.604903221130371,oven,oven,cr,cr_oven_40_n04111531_2342.png,True,-1.046202616214305,0.0004206963349133,1.0,-3.171017378264321e-05,1.7864881753921509,0.0625,-6.332774341027323,25.489463574485853,10.0,3.1208333333333336,8.0,52.04052728610439,6.0
subject-04,1,1154,0.560951948165894,oven,oven,cr,cr_oven_40_n04111531_2342.png,True,-1.2720418652459102,0.0004206963349133,1.0,-3.171017378264321e-05,1.7864881753921509,0.0625,-6.332774341027323,25.489463574485853,10.0,3.1208333333333336,8.0,52.04052728610439,6.0
subject-03,1,518,0.486863136291504,oven,oven,cr,cr_oven_40_n04111531_2342.png,True,-1.5756278050602353,0.0004206963349133,1.0,-3.171017378264321e-05,1.7864881753921509,0.0625,-6.332774341027323,25.489463574485853,10.0,3.1208333333333336,8.0,52.04052728610439,6.0
subject-02,1,19,0.775241136550903,keyboard,keyboard,bw,bw_keyboard_40_n03085013_6561.png,True,0.0835107487714295,0.1229068487882614,1.0,-0.025274991369446217,1.616246223449707,0.0833333333333333,-4.619890284273353,24.004272863268852,10.0,3.4016233766233763,8.0,38.084170970015386,6.0
subject-01,1,787,0.644279003143311,keyboard,keyboard,bw,bw_keyboard_40_n03085013_6561.png,True,-0.8174731103181451,0.1229068487882614,1.0,-0.025274991369446217,1.616246223449707,0.0833333333333333,-4.619890284273353,24.004272863268852,10.0,3.4016233766233763,8.0,38.084170970015386,6.0
subject-04,1,27,0.734735012054443,keyboard,keyboard,bw,bw_keyboard_40_n03085013_6561.png,True,-0.4325696429120305,0.1229068487882614,1.0,-0.025274991369446217,1.616246223449707,0.0833333333333333,-4.619890284273353,24.004272863268852,10.0,3.4016233766233763,8.0,38.084170970015386,6.0
subject-03,1,1176,0.678544044494629,keyboard,keyboard,bw,bw_keyboard_40_n03085013_6561.png,True,-0.6789224187273909,0.1229068487882614,1.0,-0.025274991369446217,1.616246223449707,0.0833333333333333,-4.619890284273353,24.004272863268852,10.0,3.4016233766233763,8.0,38.084170970015386,6.0
subject-02,1,20,0.47902512550354,boat,boat,cr,cr_boat_40_n02951358_30622.png,True,-1.430602416353095,0.0032409755513072,1.0,-0.0002966963270498296,1.9516916275024416,0.5,-1.895887782545486,25.754749688319862,10.0,4.625,9.0,23.36414278511907,10.0
subject-01,1,792,0.561312198638916,boat,boat,cr,cr_boat_40_n02951358_30622.png,True,-1.2994179817580873,0.0032409755513072,1.0,-0.0002966963270498296,1.9516916275024416,0.5,-1.895887782545486,25.754749688319862,10.0,4.625,9.0,23.36414278511907,10.0
subject-04,1,887,0.6092209815979,boat,boat,cr,cr_boat_40_n02951358_30622.png,True,-1.038874651718929,0.0032409755513072,1.0,-0.0002966963270498296,1.9516916275024416,0.5,-1.895887782545486,25.754749688319862,10.0,4.625,9.0,23.36414278511907,10.0
subject-03,1,503,1.30952191352844,boat,boat,cr,cr_boat_40_n02951358_30622.png,True,2.272864794320747,0.0032409755513072,1.0,-0.0002966963270498296,1.9516916275024416,0.5,-1.895887782545486,25.754749688319862,10.0,4.625,9.0,23.36414278511907,10.0
subject-02,1,21,0.912889003753662,clock,clock,bw,bw_clock_40_n03196217_5888.png,True,0.7871001568729571,0.000438503047917,1.0,-3.2842698586761255e-05,2.013071298599243,1.0,-1.219622892254983,25.088007739803288,10.0,8.833333333333332,4.0,17.1055563305032,10.0
subject-01,1,291,0.580349922180176,clock,clock,bw,bw_clock_40_n03196217_5888.png,True,-1.1888299787681003,0.000438503047917,1.0,-3.2842698586761255e-05,2.013071298599243,1.0,-1.219622892254983,25.088007739803288,10.0,8.833333333333332,4.0,17.1055563305032,10.0
subject-04,1,652,0.659353971481323,clock,clock,bw,bw_clock_40_n03196217_5888.png,True,-0.7967034557002576,0.000438503047917,1.0,-3.2842698586761255e-05,2.013071298599243,1.0,-1.219622892254983,25.088007739803288,10.0,8.833333333333332,4.0,17.1055563305032,10.0
subject-03,1,17,0.822034120559692,oven,clock,bw,bw_clock_40_n03196217_5888.png,False,-0.007659300772517438,0.000438503047917,1.0,-3.2842698586761255e-05,2.013071298599243,1.0,-1.219622892254983,25.088007739803288,10.0,8.833333333333332,4.0,17.1055563305032,10.0
subject-02,1,22,0.644771099090576,truck,truck,cr,cr_truck_40_n03417042_7005.png,True,-0.5833890608454946,0.0415402576327323,1.0,-0.005597312728517572,1.8753509521484375,0.0769230769230769,-4.603621501142843,25.48266803473234,10.0,2.0959207459207456,10.0,41.919917540233314,10.0
subject-01,1,1180,0.728787899017334,truck,truck,cr,cr_truck_40_n03417042_7005.png,True,-0.3265704028939973,0.0415402576327323,1.0,-0.005597312728517572,1.8753509521484375,0.0769230769230769,-4.603621501142843,25.48266803473234,10.0,2.0959207459207456,10.0,41.919917540233314,10.0
subject-04,1,160,0.771272897720337,truck,truck,cr,cr_truck_40_n03417042_7005.png,True,-0.256070625153889,0.0415402576327323,1.0,-0.005597312728517572,1.8753509521484375,0.0769230769230769,-4.603621501142843,25.48266803473234,10.0,2.0959207459207456,10.0,41.919917540233314,10.0
subject-03,1,373,0.740731954574585,truck,truck,cr,cr_truck_40_n03417042_7005.png,True,-0.38800020609687946,0.0415402576327323,1.0,-0.005597312728517572,1.8753509521484375,0.0769230769230769,-4.603621501142843,25.48266803473234,10.0,2.0959207459207456,10.0,41.919917540233314,10.0
subject-02,1,23,0.621150016784668,clock,clock,bw,bw_clock_40_n04548280_17198.png,True,-0.7041286237320755,0.0005135088576935,1.0,-3.910141142299118e-05,1.5915195941925049,1.0,-0.7148601614169585,24.128450348915067,10.0,8.916666666666666,4.0,16.065791730448765,10.0
subject-01,1,236,0.666520833969116,clock,clock,bw,bw_clock_40_n04548280_17198.png,True,-0.6882728071129794,0.0005135088576935,1.0,-3.910141142299118e-05,1.5915195941925049,1.0,-0.7148601614169585,24.128450348915067,10.0,8.916666666666666,4.0,16.065791730448765,10.0
subject-04,1,985,0.697522878646851,clock,clock,bw,bw_clock_40_n04548280_17198.png,True,-0.6123256653371504,0.0005135088576935,1.0,-3.910141142299118e-05,1.5915195941925049,1.0,-0.7148601614169585,24.128450348915067,10.0,8.916666666666666,4.0,16.065791730448765,10.0
subject-03,1,882,0.614974021911621,clock,clock,bw,bw_clock_40_n04548280_17198.png,True,-0.976310312982759,0.0005135088576935,1.0,-3.910141142299118e-05,1.5915195941925049,1.0,-0.7148601614169585,24.128450348915067,10.0,8.916666666666666,4.0,16.065791730448765,10.0
subject-02,1,24,0.680738925933838,keyboard,keyboard,bw,bw_keyboard_40_n04505470_361.png,True,-0.399538903820746,0.0005235287826508,1.0,-4.029355164241292e-05,1.5959553718566897,0.125,-4.2156300012850405,23.083152613369748,10.0,3.828246753246753,8.0,35.000287538946,6.0
subject-01,1,1183,0.772230863571167,keyboard,keyboard,bw,bw_keyboard_40_n04505470_361.png,True,-0.07421508932086918,0.0005235287826508,1.0,-4.029355164241292e-05,1.5959553718566897,0.125,-4.2156300012850405,23.083152613369748,10.0,3.828246753246753,8.0,35.000287538946,6.0
subject-04,1,800,0.82270884513855,keyboard,keyboard,bw,bw_keyboard_40_n04505470_361.png,True,-0.007605394303156887,0.0005235287826508,1.0,-4.029355164241292e-05,1.5959553718566897,0.125,-4.2156300012850405,23.083152613369748,10.0,3.828246753246753,8.0,35.000287538946,6.0
subject-03,1,1075,0.64965295791626,keyboard,keyboard,bw,bw_keyboard_40_n04505470_361.png,True,-0.8140782524235592,0.0005235287826508,1.0,-4.029355164241292e-05,1.5959553718566897,0.125,-4.2156300012850405,23.083152613369748,10.0,3.828246753246753,8.0,35.000287538946,6.0
subject-02,1,25,0.766654014587402,airplane,airplane,bw,bw_airplane_40_n02690373_7748.png,True,0.03961752919327553,0.0026461000088602,1.0,-0.0002508478048948685,1.880377173423767,0.3333333333333333,-2.038111367893895,24.591442119563,10.0,6.25,0.0,21.757197922206124,10.0
