subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,0,0.09090909090909091
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,1,0.1
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,2,0.125
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,3,0.1111111111111111
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,4,0.09090909090909091
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,5,0.1
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,6,0.2
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,7,0.16666666666666666
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,8,0.5
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,9,0.3333333333333333
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,10,0.25
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0001_cop_dnn_c30_knife_10_n03041632_7380.png,11,1.0
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,0,0.2
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,1,0.14285714285714285
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,2,0.2
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,3,0.14285714285714285
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,4,0.3333333333333333
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,5,0.2
vit_small_patch16_224,contrast,Layerwise Reciprocal Rank,0002_cop_dnn_c100_bicycle_10_n03792782_5966.png,6,0.1
